Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,2,3,1,2,2,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,2.252484591030284e6,132336.2100288879,1.007657094325691e7,0.0,0.0,0.0,1.2461391744316082e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,3616.6042799305897,0.0,0.0,0.0,3616.6042799305897
t2,0.0,0.0,0.0,0.0,0.0,0.0,3804.5784765385915,0.0,0.0,0.0,3804.5784765385915
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,3908.763950849753,0.0,0.0,0.0,3908.763950849753
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,0.0,0.0,0.0,4986.576466692871,0.0,0.0,0.0,4986.576466692871
t20,0.0,0.0,0.0,0.0,0.0,0.0,5481.127388457419,0.0,0.0,0.0,5481.127388457419
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,5605.479356134921,0.0,0.0,0.0,5605.479356134921
t23,0.0,0.0,0.0,0.0,0.0,0.0,5226.966175271425,0.0,0.0,0.0,5226.966175271425
t24,0.0,0.0,0.0,0.0,0.0,0.0,5696.493360133195,0.0,0.0,0.0,5696.493360133195
t25,0.0,0.0,0.0,0.0,0.0,0.0,6151.091540588362,0.0,0.0,0.0,6151.091540588362
t26,0.0,0.0,0.0,0.0,0.0,0.0,6093.155779628666,0.0,0.0,0.0,6093.155779628666
t27,0.0,0.0,0.0,0.0,0.0,0.0,6831.463461268101,0.0,0.0,0.0,6831.463461268101
t28,0.0,0.0,0.0,0.0,0.0,0.0,1875.083644743092,0.0,0.0,0.0,1875.083644743092
t29,0.0,0.0,0.0,0.0,0.0,0.0,7093.802735271908,0.0,0.0,0.0,7093.802735271908
t30,0.0,0.0,0.0,0.0,0.0,0.0,949.3900324090664,0.0,0.0,0.0,949.3900324090664
t31,0.0,0.0,0.0,0.0,0.0,0.0,559.5308671344301,0.0,0.0,0.0,559.5308671344301
t32,0.0,0.0,0.0,0.0,0.0,0.0,7553.928360305193,0.0,0.0,0.0,7553.928360305193
t33,0.0,0.0,0.0,0.0,0.0,0.0,7614.714915344092,0.0,0.0,0.0,7614.714915344092
t34,0.0,0.0,0.0,0.0,0.0,0.0,1576.1390443854962,0.0,0.0,0.0,1576.1390443854962
t35,0.0,0.0,0.0,0.0,0.0,0.0,989.2253115532039,0.0,0.0,0.0,989.2253115532039
t36,0.0,0.0,0.0,0.0,0.0,0.0,4348.987497852176,0.0,0.0,0.0,4348.987497852176
t37,0.0,0.0,0.0,0.0,0.0,0.0,4045.776296382116,0.0,0.0,0.0,4045.776296382116
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,5896.604900612664,0.0,0.0,0.0,5896.604900612664
t41,0.0,0.0,0.0,0.0,0.0,0.0,6729.945123063498,0.0,0.0,0.0,6729.945123063498
t42,0.0,0.0,0.0,0.0,0.0,0.0,7154.907298674544,0.0,0.0,0.0,7154.907298674544
t43,0.0,0.0,0.0,0.0,0.0,0.0,6526.203267948286,0.0,0.0,0.0,6526.203267948286
t44,0.0,0.0,0.0,0.0,0.0,0.0,7121.792413790806,0.0,0.0,0.0,7121.792413790806
t45,0.0,0.0,0.0,0.0,0.0,0.0,6798.653313304073,0.0,0.0,0.0,6798.653313304073
t46,0.0,0.0,0.0,0.0,0.0,0.0,7761.223788540571,0.0,0.0,0.0,7761.223788540571
t47,0.0,0.0,0.0,0.0,0.0,0.0,2657.098732065251,0.0,0.0,0.0,2657.098732065251
t48,0.0,0.0,0.0,0.0,0.0,0.0,2554.3180345166456,0.0,0.0,0.0,2554.3180345166456
t49,0.0,0.0,0.0,0.0,0.0,0.0,6778.27961687538,0.0,0.0,0.0,6778.27961687538
t50,0.0,0.0,0.0,0.0,0.0,0.0,5624.7538668715615,0.0,0.0,0.0,5624.7538668715615
t51,0.0,0.0,0.0,0.0,0.0,0.0,6375.3116205015385,0.0,0.0,0.0,6375.3116205015385
t52,0.0,0.0,0.0,0.0,0.0,0.0,6346.552976854179,0.0,0.0,0.0,6346.552976854179
t53,0.0,0.0,0.0,0.0,0.0,0.0,204.47836884409116,0.0,0.0,0.0,204.47836884409116
t54,0.0,0.0,0.0,0.0,0.0,0.0,608.6044949497591,0.0,0.0,0.0,608.6044949497591
t55,0.0,0.0,0.0,0.0,0.0,0.0,7406.075884145218,0.0,0.0,0.0,7406.075884145218
t56,0.0,0.0,0.0,0.0,0.0,0.0,7208.229137238838,0.0,0.0,0.0,7208.229137238838
t57,0.0,0.0,0.0,0.0,0.0,0.0,5250.061415793126,0.0,0.0,0.0,5250.061415793126
t58,0.0,0.0,0.0,0.0,0.0,0.0,4611.962175319378,0.0,0.0,0.0,4611.962175319378
t59,0.0,0.0,0.0,0.0,2294.4603010371266,0.0,749.8647251214006,0.0,0.0,0.0,3044.325026158527
t60,0.0,0.0,0.0,0.0,1662.3067521373232,0.0,6376.37255376563,0.0,0.0,0.0,8038.679305902953
t61,0.0,0.0,0.0,0.0,3059.064332753085,0.0,2334.956985682583,0.0,0.0,0.0,5394.021318435668
t62,0.0,0.0,0.0,0.0,245.8051912228484,0.0,1788.3137682614106,0.0,0.0,0.0,2034.118959484259
t63,0.0,0.0,0.0,0.0,1456.371225160784,0.0,7604.725807365594,0.0,0.0,0.0,9061.097032526377
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,4916.640119628552,0.0,0.0,0.0,4916.640119628552
t67,0.0,0.0,0.0,0.0,0.0,0.0,6212.498720254437,0.0,0.0,0.0,6212.498720254437
t68,0.0,0.0,0.0,0.0,0.0,0.0,7006.718543075101,0.0,0.0,0.0,7006.718543075101
t69,0.0,0.0,0.0,0.0,0.0,0.0,7227.332097111524,0.0,0.0,0.0,7227.332097111524
t70,0.0,0.0,0.0,0.0,0.0,0.0,5513.528352148386,0.0,0.0,0.0,5513.528352148386
t71,0.0,0.0,0.0,0.0,0.0,0.0,4796.219306482167,0.0,0.0,0.0,4796.219306482167
t72,0.0,0.0,0.0,0.0,0.0,0.0,6593.788047019653,0.0,0.0,0.0,6593.788047019653
t73,0.0,0.0,0.0,0.0,0.0,0.0,5722.694542895569,0.0,0.0,0.0,5722.694542895569
t74,0.0,0.0,0.0,0.0,0.0,0.0,4555.143434091836,0.0,0.0,0.0,4555.143434091836
t75,0.0,0.0,0.0,0.0,0.0,0.0,5366.316688952816,0.0,0.0,0.0,5366.316688952816
t76,0.0,0.0,0.0,0.0,0.0,0.0,75.15967499262115,0.0,0.0,0.0,75.15967499262115
t77,0.0,0.0,0.0,0.0,0.0,0.0,6995.575416247836,0.0,0.0,0.0,6995.575416247836
t78,0.0,0.0,0.0,0.0,0.0,0.0,2512.8962241625795,0.0,0.0,0.0,2512.8962241625795
t79,0.0,0.0,0.0,0.0,0.0,0.0,7874.276985737409,0.0,0.0,0.0,7874.276985737409
t80,0.0,0.0,0.0,0.0,0.0,0.0,6735.206463743946,0.0,0.0,0.0,6735.206463743946
t81,0.0,0.0,0.0,0.0,0.0,0.0,7923.536888475685,0.0,0.0,0.0,7923.536888475685
t82,0.0,0.0,0.0,0.0,0.0,0.0,6798.968726946753,0.0,0.0,0.0,6798.968726946753
t83,0.0,0.0,0.0,0.0,2400.3889214782885,0.0,8252.9144512581,0.0,0.0,0.0,10653.303372736389
t84,0.0,0.0,0.0,0.0,570.7822622587755,0.0,3770.421910912073,0.0,0.0,0.0,4341.204173170849
t85,0.0,0.0,0.0,0.0,977.7870656661307,0.0,9633.926102863214,0.0,0.0,0.0,10611.713168529344
t86,0.0,0.0,0.0,0.0,2354.88780850922,0.0,7800.085765852431,0.0,0.0,0.0,10154.973574361651
t87,0.0,0.0,0.0,0.0,2899.5560217985567,0.0,1491.3627028158735,0.0,0.0,0.0,4390.91872461443
t88,0.0,0.0,0.0,0.0,0.0,0.0,6930.418927852957,0.0,0.0,0.0,6930.418927852957
t89,0.0,0.0,0.0,0.0,0.0,0.0,6564.502872831415,0.0,0.0,0.0,6564.502872831415
t90,0.0,0.0,0.0,0.0,0.0,0.0,6792.724170321752,0.0,0.0,0.0,6792.724170321752
t91,0.0,0.0,0.0,0.0,0.0,0.0,6343.607625427757,0.0,0.0,0.0,6343.607625427757
t92,0.0,0.0,0.0,0.0,0.0,0.0,6681.672036072422,0.0,0.0,0.0,6681.672036072422
t93,0.0,0.0,0.0,0.0,0.0,0.0,1201.437264250817,0.0,0.0,0.0,1201.437264250817
t94,0.0,0.0,0.0,0.0,0.0,0.0,6483.943071544257,0.0,0.0,0.0,6483.943071544257
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,5714.830240953387,0.0,0.0,0.0,5714.830240953387
t97,0.0,0.0,0.0,0.0,0.0,0.0,4263.176638320451,0.0,0.0,0.0,4263.176638320451
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,4226.9061083976985,0.0,0.0,0.0,4226.9061083976985
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,2799.8114924022593,0.0,0.0,0.0,2799.8114924022593
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,3860.4058455936965,0.0,0.0,0.0,3860.4058455936965
t104,0.0,0.0,0.0,0.0,0.0,0.0,3846.758108635556,0.0,0.0,0.0,3846.758108635556
t105,0.0,0.0,0.0,0.0,0.0,0.0,3055.7097814367708,0.0,0.0,0.0,3055.7097814367708
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,68.23695795084586,0.0,0.0,0.0,68.23695795084586
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,4771.659061682419,0.0,0.0,0.0,4771.659061682419
t121,0.0,0.0,0.0,0.0,0.0,0.0,5487.872923926351,0.0,0.0,0.0,5487.872923926351
t122,0.0,0.0,0.0,0.0,0.0,0.0,16.85590627273632,0.0,0.0,0.0,16.85590627273632
t123,0.0,0.0,0.0,0.0,0.0,0.0,5790.83735892365,0.0,0.0,0.0,5790.83735892365
t124,0.0,0.0,0.0,0.0,0.0,0.0,6148.4797092178005,0.0,0.0,0.0,6148.4797092178005
t125,0.0,0.0,0.0,0.0,0.0,0.0,5239.420626899494,0.0,0.0,0.0,5239.420626899494
t126,0.0,0.0,0.0,0.0,0.0,0.0,4642.230811591023,0.0,0.0,0.0,4642.230811591023
t127,0.0,0.0,0.0,0.0,0.0,0.0,4440.044057666207,0.0,0.0,0.0,4440.044057666207
t128,0.0,0.0,0.0,0.0,0.0,0.0,5535.7999320602585,0.0,0.0,0.0,5535.7999320602585
t129,0.0,0.0,0.0,0.0,0.0,0.0,7211.155649078718,0.0,0.0,0.0,7211.155649078718
t130,0.0,0.0,0.0,0.0,0.0,0.0,7379.179305124305,0.0,0.0,0.0,7379.179305124305
t131,0.0,0.0,0.0,0.0,0.0,0.0,7822.49660346469,0.0,0.0,0.0,7822.49660346469
t132,0.0,0.0,0.0,0.0,0.0,0.0,7831.568386552762,0.0,0.0,0.0,7831.568386552762
