Zone,1,2,3
t1,0.15,0.1481654125172624,0.1
t2,5909.511313573445,5837.234543673592,-0.18857695476414968
t3,5909.511313573445,5837.234543673592,-0.18857695476414968
t4,6982.26402832401,6896.866867073795,-0.18857695476414968
t5,6982.264028324013,6896.866867073799,-0.18857695476414968
t6,6982.264028324013,6896.866867073799,0.1
t7,6982.264028324013,6896.866867073799,0.1
t8,6982.264028324013,6896.866867073799,0.1
t9,5909.5113135734455,5837.231156291261,0.1
t10,5909.507884248471,5837.231156291261,0.10442231242420874
t11,5909.507884248471,5837.231156291261,0.10442231242420874
t12,5909.507884248471,5837.231156291261,0.10442231242420874
t13,5909.507884248471,5837.231156291261,0.10442231242420874
t14,5909.507884248471,5837.231156291261,0.10442231242420874
t15,5909.511313573445,5837.234543673592,0.10442231242420874
t16,5909.511313573445,5837.234543673592,0.10442231242420874
t17,6982.26402832401,6896.866867073795,0.10442231242420874
t18,6982.264028324013,6896.866867073795,0.1
t19,6982.264028324013,6896.866867073799,0.1
t20,6982.26402832401,6896.866867073795,0.1
t21,6982.26402832401,6896.866867073795,0.1
t22,6982.26402832401,6896.866867073795,0.1
t23,6982.264028324013,6896.866867073799,0.1
t24,6982.26402832401,6896.866867073795,0.1
t25,5909.511313573445,5837.234543673592,0.1
t26,5909.5113135734455,5837.231156291261,0.1
t27,5909.5113135734455,5837.231156291261,0.1
t28,5909.5113135734455,5837.231156291261,0.1
t29,5909.5113135734455,5837.231156291261,0.1
t30,5909.5113135734455,5837.231156291261,0.1
t31,6982.264028324013,6896.866867073799,0.1
t32,6982.26402832401,6896.866867073795,0.1
t33,6982.26402832401,6896.866867073795,0.1
t34,5909.5113135734455,5837.231156291261,0.1
t35,5909.511313573445,5837.234543673592,0.1
t36,5909.511313573445,5837.234543673592,0.1
t37,5909.5113135734455,5837.231156291261,0.1
t38,5909.5113135734455,5837.231156291261,0.1
t39,5909.5113135734455,5837.231156291261,0.1
t40,5909.5113135734455,5837.231156291261,0.1
t41,6982.26402832401,6896.866867073795,0.1
t42,6982.264028324013,6896.866867073795,0.1
t43,6982.264028324013,6896.866867073799,0.1
t44,6982.264028324013,5837.231156291261,0.1
t45,6982.264028324013,5837.231156291261,0.1
t46,6982.264028324013,5837.231156291261,0.1
t47,5909.5113135734455,5837.231156291261,0.1
t48,5909.5113135734455,5837.231156291261,0.1
t49,5909.5113135734455,5837.231156291261,0.1
t50,5909.5113135734455,5837.231156291261,0.1
t51,5909.5113135734455,5837.231156291261,0.1
t52,5909.5113135734455,5837.231156291261,0.1
t53,5909.511313573445,5837.234543673592,0.1
t54,6982.264028324013,6896.866867073799,0.1
t55,6982.26402832401,6896.866867073795,0.1
t56,6982.26402832401,6896.866867073795,0.1
t57,5909.5113135734455,5837.231156291261,0.1
t58,5909.507884248471,5837.231156291261,0.1
t59,0.10198489006280308,0.1,0.1
t60,0.10123820225757738,0.1,0.1
t61,0.10123820225757738,0.1,0.1
t62,0.10198489006280308,0.1007375553778858,0.1
