Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
n109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37112.45787087715,74950.89078233136,136425.6539981739
n110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37215.515855523474,74950.89078233136,131772.27501858998
n111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37215.515855523474,73184.05615399683,127089.81043979533
n112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37215.515855523474,69622.22915034989,121575.14745744888
n113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35695.68790235446,64399.45704614024,116075.0733081603
n114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32336.56836932511,59464.28277187073,111848.05732319348
n115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29010.395707981017,57447.416477117156,108784.6784249627
n116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25979.646662748102,51640.59718001033,108348.00058684904
n117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23443.100692794105,46735.52837028402,108348.00058684904
n118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21697.27964328638,41462.694599065566,108348.00058684904
n119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20991.481509976737,37182.20087444173,108348.00058684904
n120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20991.481509976737,33480.158439412655,108348.00058684904
n121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21715.901375958256,34083.83383635544,113772.35076926135
n122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22745.21071393194,36069.49461115703,113772.35076926135
n123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23914.880753950794,38072.8355585561,113772.35076926135
n124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25134.74601191958,39035.014625111595,113772.35076926135
n125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26068.99594203027,39035.014625111595,113772.35076926135
n126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26495.962664604802,39708.322479097216,113772.35076926135
n127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25632.019547205902,40691.48487305543,113772.35076926135
n128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23840.07287733881,39371.15491242898,113772.35076926135
n129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21761.488423809948,37599.79030419291,119196.70095167366
n130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19537.690732891904,33010.170630261266,119196.70095167366
n131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18354.396415854375,30670.24702136161,119196.70095167366
n132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17800.454808216215,26867.590366892353,119196.70095167366
n133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16926.073732923094,22685.803775994355,119196.70095167366
n134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16479.714484326094,18637.056689652887,119196.70095167366
n135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15949.735517835667,13460.299723977625,119196.70095167366
n136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14663.305134844542,7002.115898540144,119196.70095167366
n137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11607.20045396326,190.74402411198298,124621.05113408597
