BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t19,0.0,2960.052146000112,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11650.584907017601,8559.337195644059,0.0,-443.1712469212657,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3327.760502411467,5627.59779523824,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1588.2901012382406
t20,0.0,2746.863921615346,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11437.396682632836,3883.994725873306,4171.537870239498,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3267.12714980148,11495.340447733157,0.0,-5896.032806969897,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1559.9999467632592
t21,0.0,2327.560067967588,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11018.092828985078,6591.083337027289,1345.203665619206,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3147.8815563351714,5541.7169691534755,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1502.4092751534758
t22,0.0,1637.4768582292302,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10328.009619246719,5752.0121049370355,1987.2165017270017,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2950.823160352713,5446.742879130324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1407.435185130324
t23,0.0,865.5536192246816,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-9556.08638024217,7483.273663322417,34.64320631516582,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2729.5114233262593,5341.665162508964,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1302.3574685089645
t24,0.0,82.5163021716362,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-8773.049063189126,6748.967001892841,544.6064630877894,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2505.1680186693065,5235.577083227784,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1196.2693892277844
t25,0.0,0.0,-480.2601953748742,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-8210.272565642617,7362.1759667907345,0.0,-228.2703303497374,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2345.5001901296737,5158.789521081406,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1119.4818270814062
t26,0.0,0.0,-767.2054831723738,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-7923.327277845115,9931.01371158385,0.0,-2879.973657043159,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2262.6346082293576,11015.418184318294,0.0,-5896.032806969897,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1080.0776833483965
t27,0.0,0.0,-883.3981173157305,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-7807.13464370176,9163.101100611857,0.0,-2144.3988341298314,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2230.2968201706976,5104.229937451085,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1064.922243451085
t28,0.0,0.0,-877.3358929256409,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-7813.196868091848,9673.016483203053,0.0,-2652.293104967377,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2232.317931924364,5105.240300110905,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1065.932606110906
t29,0.0,0.0,-634.8469173221145,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-8055.685843695372,10310.814230850703,0.0,-3221.373052990373,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2301.0357315490164,5137.57190522517,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1098.2642112251701
t30,0.0,103.73408753694503,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-8794.266848554435,9422.935446975283,0.0,-2123.298646733651,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2511.2313539303054,5237.597808547425,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1198.290114547426
t31,0.0,1447.5271606731353,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10138.059921690625,7051.62216018915,632.0258732490655,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2895.242587126891,5421.483812634804,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1382.1761186348049
t32,0.0,2202.2740972391002,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10892.80685825659,2789.3694534984675,5110.537537582036,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3111.501544769179,5523.530441276702,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1484.222747276702
t33,1423.438874140672,941.504910899126,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11055.476546057287,5242.805698337816,2704.5974189538447,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3158.997670980336,11442.801589422477,0.0,-5896.032806969897,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1507.4610884525796
t34,4224.609869582636,0.0,-1767.7223479598363,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11147.42028264029,11647.373647674045,0.0,-3674.7066334615492,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3184.2615679011637,5558.893134370429,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1519.5854403704288
t35,4652.94743904882,0.0,-2109.1680345014215,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11234.312165564885,8658.736216945272,0.0,-660.8053058119623,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3209.525464821992,5571.017486288278,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1531.7097922882779
t36,4941.552935548902,0.0,-2413.939462708408,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11218.146233857984,8583.053828353062,0.0,-591.1862524807469,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3203.462129560993,5568.9967609686355,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1529.6890669686363
t37,4369.565571444668,0.0,-1950.0617668940808,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11110.03656556808,9558.424521043351,0.0,-1596.8736214760286,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3173.1454532559997,5553.841321071324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t38,3407.1119473697368,0.0,-1063.3859476952475,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11034.258760691979,11883.753561226487,0.0,-3943.424335072651,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3151.923779842504,5543.737694473118,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1504.4300004731174
t39,3109.36510030178,0.0,-884.8628469656862,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10915.03501435358,10242.366489085924,0.0,-2336.396162744406,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3117.564880030178,11423.604698885882,0.0,-5896.032806969897,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1488.264197915985
t40,1799.5727749131709,429.9813320813268,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10920.086868011987,9965.562136228866,0.0,-2058.5812540105358,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3118.575435907011,5528.582254575806,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.2745605758057
t41,440.1233547476302,2287.5435229657705,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11418.19963873089,5499.695300978776,2549.7739598730277,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3261.063814540481,5595.266190123975,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1555.9584961239761
t42,257.6445365787415,3195.4685264818654,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-12143.645824078098,8140.031793504091,116.601422098503,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3468.2277692912708,5695.292093446232,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1655.984399446232
t43,156.60746341060604,3195.4685264818654,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-12042.608750909962,8921.445442715349,0.0,-693.1077916640821,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3439.9322047399432,5681.147016208741,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1641.8393222087411
t44,120.57764311885104,2849.578210198073,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11660.688614334413,9619.40706682042,0.0,-1500.2094504671218,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3330.7921700419665,5629.618520557882,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1590.3108265578821
t45,120.57764311885104,2299.9365321634205,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11111.046936299761,10073.420702384805,0.0,-2111.869802817492,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3173.1454532559997,5553.841321071324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t46,27.82560995050409,1584.3919799866903,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10302.750350954684,9613.38260987754,0.0,-1882.2384502281493,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2942.738713338048,11339.744598120758,0.0,-5896.032806969897,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1404.4040971508616
t47,27.82560995050409,570.9901361103027,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-9289.348507078295,9134.323680569836,0.0,-1693.2090575715579,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2652.709176686942,5305.292106755416,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1265.984412755417
t48,0.0,0.0,-319.61124903753677,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-8370.921511979952,10204.529891647428,0.0,-3025.149240748935,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2390.975204587164,5181.017499597463,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1141.7098055974632
t49,0.0,0.0,-903.6055319493571,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-7786.927229068133,10438.900139454214,0.0,-3426.261208233204,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2224.233484909699,5100.188486811801,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1060.880792811802
t50,0.0,0.0,-1273.4012197447287,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-7417.131541272761,10482.502623633496,0.0,-3574.9615036031296,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2119.1356737190545,5049.670353820764,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1010.3626598207638
t51,0.0,0.0,-1454.2575807156888,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-7236.2751803018,10518.426925012183,0.0,-3663.434710577122,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2066.5867681237323,5025.421649985065,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-986.1139559850654
t52,0.0,0.0,-1500.7346343730314,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-7189.798126644458,8967.420906868774,0.0,-2125.5659188325512,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2053.449541724902,5019.359474026141,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-980.0517800261408
t53,0.0,0.0,-247.82141981380087,0.0,0.0,0.0,0.0,7704.828003753183,-62.103198763611026,-7394.903385175771,5839.685291098017,0.0,-0.0,0.0,0.0,0.0,0.0,-3704.828003753183,-22.795504763611028,-2112.061782581223,10943.68243547102,0.0,-5896.032806969897,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1008.3419345011222
t54,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8141.694833825074,-64.79120476439674,-8076.903629060679,4602.036222021211,1872.2411893782755,-0.0,0.0,0.0,0.0,0.0,-4141.694833825075,-25.48351076439673,-2307.099066810015,5140.602993204633,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1101.2952992046326
t55,0.0,743.2987606912383,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-9433.831521708727,4844.468653415586,2638.0787605328383,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2694.1419676371,5325.499359951832,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1286.1916659518322
t56,0.0,1491.9834728671146,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10182.516233884604,5529.035887982748,2167.7493718542983,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2908.379813525722,5427.545988593729,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1388.2382945937295
t57,1316.354481774126,251.4067959690891,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10258.294038760705,9818.890560127094,0.0,-2099.8730709996985,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2930.6120428160507,5437.649615191937,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1398.341921191937
t58,4663.394696840678,0.0,-3138.0689898280784,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10215.858468030088,10721.350603029772,0.0,-3014.4597844244086,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2918.485372294053,5431.587439233012,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1392.2797452330126
t59,7084.546690103802,0.0,-3195.4685264818654,0.0,0.0,0.0,0.0,6384.156327514497,-45.25157432617012,-10227.982916810264,13976.384610709787,0.0,-6266.462124473909,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2921.5170399245526,3035.3029260819976,0.0,-0.0,0.0,0.0,0.0,0.0,-1625.0333768500907,-15.96907867925251,-1394.3004705526541
t60,8262.475006135808,0.0,-3195.4685264818654,0.0,0.0,0.0,0.0,5151.680999992683,-33.140133566975805,-10185.54734607965,13964.257940187788,0.0,-6266.462124473909,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2909.390369402555,7680.686788811961,0.0,-5896.032806969897,0.0,0.0,0.0,0.0,-392.55804932827624,-3.8576379200581967,-1388.2382945937295
t61,8570.669110995625,0.0,-3195.4685264818654,0.0,0.0,0.0,0.0,4722.1990626642055,-29.05530597334925,-10068.344341204613,13893.758518578526,0.0,-6266.462124473909,0.0,0.0,0.0,0.0,-4722.1990626642055,-29.05530597334925,-2876.042025467062,1372.0724920365972,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1372.0724920365972
t62,8438.772481373415,0.0,-3195.4685264818654,0.0,0.0,0.0,0.0,4778.267282616638,-30.015071911357076,-9991.55616559683,13760.587332860512,0.0,-6266.462124473909,0.0,0.0,0.0,0.0,-4610.934154272928,-28.370702060107753,-2854.8203520535662,1530.9463636333496,0.0,-0.0,0.0,0.0,0.0,0.0,-167.33312834371046,-1.644369851249324,-1361.9688654383897
t63,7367.928557707955,0.0,-3195.4685264818654,0.0,0.0,0.0,0.0,5751.026694671154,-39.029857858635495,-9884.456868038607,13878.360690656973,0.0,-6266.462124473909,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2823.4931198717395,2348.464531759543,0.0,-0.0,0.0,0.0,0.0,0.0,-991.9037440067474,-9.747362211717888,-1346.8134255410782
t64,5163.5571636258865,0.0,-3195.4685264818654,0.0,0.0,0.0,0.0,7988.298566783121,-63.84737003508335,-9892.539833892059,8352.988714201494,0.0,-1514.6362397578812,0.0,0.0,0.0,0.0,-3988.2985667831213,-24.539676035083353,-2825.514231625406,5388.141844860719,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1348.8341508607195
t65,2025.4621043964974,0.0,-328.3733729980669,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-10387.621492415918,12384.121466069875,0.0,-4628.723965376511,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-2966.992054382043,10792.7781336956,0.0,-5336.941990626889,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1416.5284490687109
t66,0.0,2607.4327606433208,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11297.96552166081,6944.469007749425,1071.6519091668868,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3227.7154706049882,5580.110750226664,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1540.8030562266647
t67,0.0,2617.536467960135,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11308.069228977623,7253.069937522203,765.0720911477755,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3229.7365823586542,5581.121112886485,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1541.8134188864856
t68,0.0,2348.777853332897,-0.0,0.0,0.0,0.0,0.0,8759.122950664405,-68.59018964691761,-11039.310614350386,5622.93446705928,2318.4053149713814,-0.0,0.0,0.0,0.0,0.0,-4759.122950664407,-29.282495646917614,-3152.934335719337,5543.737694473118,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1504.4300004731174
