Line,1,2
t1,-4759.122950664407,-4000.0
t2,-4629.675289002421,-4000.0
t3,-4759.122950664407,-4000.0
t4,-4427.366725293481,-4000.0
t5,-4483.281152449218,-4000.0
t6,-4714.055242710171,-4000.0
t7,-4759.122950664407,-4000.0
t8,-4759.122950664407,-4000.0
t9,-4759.122950664407,-4000.0
t10,-4380.565840326443,-4000.0
t11,-2511.89081193166,-4000.0
t12,-2892.22926414603,-4000.0
t13,-2359.0866460101693,-4000.0
t14,-2846.417787765413,-4000.0
t15,-2496.6923656277786,-4000.0
t16,-3543.9088679196766,-4000.0
t17,-4759.122950664407,-4000.0
t18,-4759.122950664407,-4000.0
t19,-4759.122950664407,-4000.0
t20,-4759.122950664407,-4000.0
t21,-4759.122950664407,-4000.0
t22,-4759.122950664407,-4000.0
t23,-4759.122950664407,-4000.0
t24,-4759.122950664407,-4000.0
t25,-4759.122950664407,-4000.0
t26,-4759.122950664407,-4000.0
t27,-4759.122950664407,-4000.0
t28,-4759.122950664407,-4000.0
t29,-4759.122950664407,-4000.0
t30,-4759.122950664407,-4000.0
t31,-4759.122950664407,-4000.0
t32,-4759.122950664407,-4000.0
t33,-4759.122950664407,-4000.0
t34,-4759.122950664407,-4000.0
t35,-4759.122950664407,-4000.0
t36,-4759.122950664407,-4000.0
t37,-4759.122950664407,-4000.0
t38,-4759.122950664407,-4000.0
t39,-4759.122950664407,-4000.0
t40,-4759.122950664407,-4000.0
t41,-4759.122950664407,-4000.0
t42,-4759.122950664407,-4000.0
t43,-4759.122950664407,-4000.0
t44,-4759.122950664407,-4000.0
t45,-4759.122950664407,-4000.0
t46,-4759.122950664407,-4000.0
t47,-4759.122950664407,-4000.0
t48,-4759.122950664407,-4000.0
t49,-4759.122950664407,-4000.0
t50,-4759.122950664407,-4000.0
t51,-4759.122950664407,-4000.0
t52,-4759.122950664407,-4000.0
t53,-3704.828003753183,-4000.0
t54,-4141.694833825075,-4000.0
t55,-4759.122950664407,-4000.0
t56,-4759.122950664407,-4000.0
t57,-4759.122950664407,-4000.0
t58,-4759.122950664407,-4000.0
t59,-4759.122950664407,-1625.0333768500907
t60,-4759.122950664407,-392.55804932827624
t61,-4722.1990626642055,-0.0
t62,-4610.934154272928,-167.33312834371046
t63,-4759.122950664407,-991.9037440067474
t64,-3988.2985667831213,-4000.0
t65,-4759.122950664407,-4000.0
t66,-4759.122950664407,-4000.0
t67,-4759.122950664407,-4000.0
t68,-4759.122950664407,-4000.0
t69,-4759.122950664407,-4000.0
t70,-4759.122950664407,-4000.0
t71,-4759.122950664407,-4000.0
t72,-4759.122950664407,-4000.0
t73,-4759.122950664407,-4000.0
t74,-4759.122950664407,-4000.0
t75,-4759.122950664407,-4000.0
t76,-4759.122950664407,-4000.0
t77,-4759.122950664407,-4000.0
t78,-4759.122950664407,-4000.0
t79,-4759.122950664407,-4000.0
t80,-4759.122950664407,-4000.0
t81,-4759.122950664407,-4000.0
t82,-4423.340346378711,-4000.0
t83,-4759.122950664407,-2388.1059580062224
t84,-4759.122950664407,-1843.5590960956165
t85,-4759.122950664407,-1887.788603520643
t86,-4759.122950664407,-3616.393087847718
t87,-4759.122950664407,-3117.4711000195525
t88,-4759.122950664407,-4000.0
t89,-4327.258943171955,-4000.0
t90,-4759.122950664407,-4000.0
t91,-4759.122950664407,-4000.0
t92,-4759.122950664407,-4000.0
t93,-4759.122950664407,-4000.0
t94,-4759.122950664407,-4000.0
t95,-4759.122950664407,-4000.0
t96,-4539.195579604954,-4000.0
t97,-3969.885048564719,-4000.0
t98,-3679.1300273548845,-4000.0
t99,-3541.885524336256,-4000.0
t100,-3535.7857686465395,-4000.0
t101,-3773.6762405454956,-4000.0
t102,-4397.244110704322,-4000.0
t103,-3696.2396821067823,-4000.0
t104,-3455.80848496158,-4000.0
t105,-4759.122950664407,-4000.0
t106,-2262.520040471509,-4000.0
t107,-2412.564837309297,-4000.0
t108,-2108.303680600629,-4000.0
t109,-1717.4077517098572,-4000.0
t110,-927.3362351959947,-4000.0
t111,-2289.661986224856,-4000.0
t112,-3929.6840711212017,-4000.0
t113,-4759.122950664407,-4000.0
t114,-4759.122950664407,-4000.0
t115,-4759.122950664407,-4000.0
t116,-4759.122950664407,-4000.0
t117,-4759.122950664407,-4000.0
t118,-4759.122950664407,-4000.0
t119,-4759.122950664407,-4000.0
t120,-4550.378465036102,-4000.0
t121,-4759.122950664407,-4000.0
t122,-4759.122950664407,-4000.0
t123,-4759.122950664407,-4000.0
t124,-4759.122950664407,-4000.0
t125,-4642.958306969654,-4000.0
t126,-4759.122950664407,-4000.0
t127,-4759.122950664407,-4000.0
t128,-4759.122950664407,-4000.0
t129,-4759.122950664407,-4000.0
t130,-4759.122950664407,-4000.0
t131,-4759.122950664407,-4000.0
t132,-4759.122950664407,-4000.0
t133,-4759.122950664407,-4000.0
t134,-4759.122950664407,-4000.0
t135,-4759.122950664407,-4000.0
t136,-4381.940825876564,-4000.0
t137,-4096.623017890648,-4000.0
t138,-4759.122950664407,-4000.0
t139,-4759.122950664407,-4000.0
t140,-4759.122950664407,-4000.0
t141,-4759.122950664407,-4000.0
t142,-4759.122950664407,-4000.0
t143,-4759.122950664407,-4000.0
t144,-4759.122950664407,-4000.0
t145,-4759.122950664407,-4000.0
t146,-4759.122950664407,-4000.0
t147,-4759.122950664407,-4000.0
t148,-4759.122950664407,-4000.0
t149,-4759.122950664407,-4000.0
t150,-4759.122950664407,-4000.0
t151,-4136.611704083645,-4000.0
t152,-4699.822479434165,-4000.0
t153,-4759.122950664407,-4000.0
t154,-3169.617537577762,-4000.0
