BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t36,5904.51460780065,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,8455.30272208085,-66.72080854179163,-11218.146233857984,9157.849089742542,0.0,-1471.671123558905,0.0,0.0,0.0,0.0,-4455.302722080852,-27.413114541791632,-3203.462129560993,5568.9967609686355,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1529.6890669686363
t37,5221.063921168335,0.0,-2916.0161312277733,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-11110.03656556808,9715.638509229422,0.0,-1638.2143980952133,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3173.1454532559997,5553.841321071324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t38,4071.056715579254,0.0,-1841.7867305148125,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-11034.258760691979,11951.994152044575,0.0,-3895.7917143238624,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3151.923779842504,5543.737694473118,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1504.4300004731174
t39,3715.2878650035277,0.0,-1605.2416262775305,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-10915.03501435358,10188.85359587163,0.0,-2167.0100579632426,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3117.564880030178,5527.571891915984,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1488.264197915985
t40,2039.429332028396,75.66876035605222,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-10920.086868011987,9986.272263677201,0.0,-1963.4181698919804,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3118.575435907011,5528.582254575806,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.2745605758057
t41,509.9980929537928,2103.2127701495583,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-11418.19963873089,5251.691130125891,2913.6513422927987,-0.0,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3261.063814540481,5595.266190123975,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1555.9584961239761
t42,263.7067609688302,3074.9502874817267,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-12143.645824078098,7703.999419479447,668.5070076900317,-0.0,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3468.2277692912708,5695.292093446232,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1655.984399446232
t43,162.6696878006939,3074.9502874817267,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-12042.608750909962,8443.555535795962,0.0,-99.34467317780982,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3439.9322047399432,5681.147016208741,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1641.8393222087411
t44,123.41476413341253,2732.2850745734613,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-11660.688614334413,9104.129853357648,0.0,-869.0590254374735,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3330.7921700419665,5629.618520557882,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1590.3108265578821
t45,123.41476413341253,2182.6433965388096,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-11111.046936299761,9533.823603155412,0.0,-1456.3994920212035,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3173.1454532559997,5553.841321071324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t46,123.41476413341253,1374.3468111937318,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-10302.750350954684,9098.428105014642,0.0,-1251.4107337983864,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2942.738713338048,10053.913284010514,0.0,-4610.201492859654,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1404.4040971508616
t47,28.48033018463367,455.8794012661238,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-9289.348507078295,8645.030648234655,0.0,-1088.0428136695039,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2652.709176686942,5305.292106755416,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1265.984412755417
t48,0.0,0.0,-434.0672636476113,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-8370.921511979952,9657.909742324266,0.0,-2362.6558798588935,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2390.975204587164,5181.017499597463,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1141.7098055974632
t49,0.0,0.0,-1018.061546559416,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-7786.927229068133,9879.725614651405,0.0,-2751.2134718634957,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2224.233484909699,5100.188486811801,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1060.880792811802
t50,0.0,0.0,-1387.8572343547607,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-7417.131541272761,9920.992469784958,0.0,-2897.5781381876945,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2119.1356737190545,5049.670353820764,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1010.3626598207638
t51,0.0,0.0,-1568.7135953257325,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-7236.2751803018,9954.992434894122,0.0,-2984.12700889218,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2066.5867681237323,5025.421649985065,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-986.1139559850654
t52,0.0,0.0,-1615.190648983052,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-7189.798126644458,8487.068258858168,0.0,-1529.3400592550563,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2053.449541724902,5019.359474026141,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-980.0517800261408
t53,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7455.472318731935,-60.56893355616362,-7394.903385175771,5526.874247403291,61.92109346603054,-0.0,0.0,0.0,0.0,0.0,-3455.4723187319355,-21.261239556163623,-2112.061782581223,5047.649628501122,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1008.3419345011222
t54,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8141.694833825074,-64.79120476439674,-8076.903629060679,4355.521610022195,2118.755801377291,-0.0,0.0,0.0,0.0,0.0,-4141.694833825075,-25.48351076439673,-2307.099066810015,5140.602993204633,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1101.2952992046326
t55,0.0,3074.9502874817267,-0.0,0.0,0.0,0.0,0.0,6413.036142952139,-54.15490872513886,-9433.831521708727,4584.967803612707,537.0575217016719,-0.0,0.0,0.0,0.0,0.0,-2413.0361429521395,-14.847214725138864,-2694.1419676371,5325.499359951832,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1286.1916659518322
t56,0.0,1377.5274582570648,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-10182.516233884604,5232.865221152126,2579.7932502518065,-0.0,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2908.379813525722,5427.545988593729,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1388.2382945937295
t57,1572.872813071632,0.0,-119.5675499384601,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-10258.294038760705,9693.079996879302,0.0,-1858.189296185043,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2930.6120428160507,5437.649615191937,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1398.341921191937
t58,5572.151602657537,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,7781.230449640635,-62.573296786357176,-10215.858468030088,11243.816730919722,0.0,-4520.835306198675,0.0,0.0,0.0,0.0,-3781.2304496406346,-23.265602786357178,-2918.485372294053,5431.587439233012,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1392.2797452330126
t59,8465.114098128575,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,4867.770098858428,-29.950992695012854,-10227.982916810264,13771.420872468354,0.0,-5952.182740990359,0.0,0.0,0.0,0.0,-4867.770098858428,-29.950992695012854,-2921.5170399245526,1394.3004705526541,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1394.3004705526541
t60,9872.585603476406,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,3408.886631705595,-20.97460162062404,-10185.54734607965,12291.434343719135,0.0,-5952.182740990359,0.0,0.0,0.0,0.0,-3408.886631705595,-20.97460162062404,-2909.390369402555,1388.2382945937295,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1388.2382945937295
t61,10240.837571616192,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,2920.426201473076,-17.969144402928414,-10068.344341204613,11766.620112333425,0.0,-5952.182740990359,0.0,0.0,0.0,0.0,-2920.426201473076,-17.969144402928414,-2876.042025467062,5982.273984896251,0.0,-4610.201492859654,0.0,0.0,0.0,0.0,-0.0,-0.0,-1372.0724920365972
t62,10083.238212369928,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,3001.737688061651,-18.46944735302176,-9991.55616559683,11827.210228458598,0.0,-5952.182740990359,0.0,0.0,0.0,0.0,-3001.737688061651,-18.46944735302176,-2854.8203520535662,1361.9688654383897,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1361.9688654383897
t63,8803.718662053718,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,4181.416407838609,-25.727914371993727,-9884.456868038607,12982.820183072703,0.0,-5952.182740990359,0.0,0.0,0.0,0.0,-4181.416407838609,-25.727914371993727,-2823.4931198717395,5957.014918400731,0.0,-4610.201492859654,0.0,0.0,0.0,0.0,-0.0,-0.0,-1346.8134255410782
t64,6169.780856036938,0.0,-3074.9502874817267,0.0,0.0,0.0,0.0,6854.580963356028,-56.871698019181125,-9892.539833892059,8860.998942940463,0.0,-3163.3397439398486,0.0,0.0,0.0,0.0,-2854.5809633560284,-17.56400401918113,-2825.514231625406,5388.141844860719,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1348.8341508607195
t65,2420.1644177322432,0.0,-837.5317009438277,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-10387.621492415918,12173.383845709977,0.0,-4302.113133449725,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-2966.992054382043,5455.83614306871,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1416.5284490687109
t66,0.0,2492.9767460332714,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-11297.96552166081,6572.478653828945,1559.5154746542526,-0.0,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3227.7154706049882,5580.110750226664,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1540.8030562266647
t67,0.0,2503.080453350085,-0.0,0.0,0.0,0.0,0.0,8874.287563752872,-69.29878812533498,-11308.069228977623,6864.548936124102,1269.4663041127603,-0.0,0.0,0.0,0.0,0.0,-4874.287563752873,-29.991094125334985,-3229.7365823586542,5581.121112886485,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1541.8134188864856
t68,0.0,3074.9502874817267,-0.0,0.0,0.0,0.0,0.0,8028.454774778808,-64.09444791014987,-11039.310614350386,5321.733989364165,1884.4418750441314,-0.0,0.0,0.0,0.0,0.0,-4028.454774778809,-24.786753910149866,-3152.934335719337,5543.737694473118,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1504.4300004731174
