BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t39,3443.3299117909964,0.0,-2576.7849885146265,0.0,0.0,0.0,0.0,8739.999104597147,-64.54402787351846,-9542.0,15790.926708441291,0.0,-7220.916114474855,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2725.0,4260.532538504231,0.0,-0.0,0.0,0.0,0.0,0.0,-2930.732454871244,-28.80008363298692,-1301.0
t40,2350.7702391166667,0.0,-2397.98525060204,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-9687.0,15250.876836088702,0.0,-6639.866242122267,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2766.0,5360.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1321.0
t41,738.4348731080541,123.35011540657295,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-10596.0,13479.398306811489,0.0,-4608.387712845053,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3026.0,5483.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1444.0
t42,0.0,1780.7849885146277,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-11515.0,10287.746594736713,0.0,-1153.7360007702766,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3289.0,5609.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1570.0
t43,0.0,1679.7849885146268,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-11414.0,7843.907830323609,1261.1027636428255,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3260.0,5595.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1556.0
t44,0.0,1403.784988514627,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-11138.0,2641.284157976828,6384.726435989609,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3181.0,5558.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1519.0
t45,0.0,953.7849885146276,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-10688.0,6790.475263269395,2106.5353306970396,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3052.0,11104.09155097828,0.0,-5607.78385697828,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1457.0
t46,0.0,244.78498851462618,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-9979.0,8490.751224691601,204.25936927483514,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2850.0,5399.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1360.0
t47,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9171.125205945478,-71.12520594547823,-9100.0,7755.470893654063,46.47182423689333,-0.0,0.0,0.0,0.0,0.0,-5171.125205945477,-31.817511945478238,-2599.0,5280.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1241.0
t48,0.0,0.0,-1430.2150114853728,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-8304.0,8217.010593966435,0.0,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2372.0,5171.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1132.0
t49,0.0,0.0,-1958.2150114853728,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-7776.0,8066.010593966435,0.0,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2221.0,5099.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1060.0
t50,0.0,0.0,-2221.2150114853725,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-7513.0,10128.455193754304,0.0,-2138.444599787868,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2145.0,5063.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1024.0
t51,0.0,0.0,-2348.2150114853725,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-7386.0,7954.010593966435,0.0,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2109.0,5046.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1006.9999999999999
t52,0.0,0.0,-2333.2150114853725,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-7401.0,7959.010593966436,0.0,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2114.0,5048.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1008.9999999999999
t53,0.0,0.0,-2067.2150114853725,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-7667.0,11886.494981755632,0.0,-3852.4843877891967,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2189.0,5084.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1045.0
t54,0.0,0.0,-1279.2150114853728,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-8455.0,11814.480656188012,0.0,-3555.470062221575,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2414.0,5191.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1152.0
t55,0.0,113.78498851462773,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-9848.0,10851.883838473163,0.0,-2194.8732445067253,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-2812.0,5382.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1343.0
t56,0.0,894.7849885146265,-0.0,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-10629.0,9301.480649760524,0.0,-421.4700557940887,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3035.0,10019.460690025318,0.0,-4531.152996025319,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1449.0
t57,1580.67763964406,0.0,-553.8926511294338,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-10761.0,11415.45791221282,0.0,-2497.447318246383,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3073.0,5506.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1467.0
t58,3209.9462081267357,0.0,-2109.1612196121077,0.0,0.0,0.0,0.0,9809.266649725903,-75.05163824053155,-10835.0,8939.010593966437,0.0,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3094.0,5516.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1477.0
t59,4260.54098771317,0.0,-2576.7849885146265,0.0,0.0,0.0,0.0,9318.472643892404,-70.22864309094717,-10932.0,16187.92670844129,0.0,-7220.916114474855,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3122.0,5033.690693016915,0.0,-0.0,0.0,0.0,0.0,0.0,-3509.2059941664993,-34.48469885041563,-1490.0
t60,4652.949549394718,0.0,-2576.7849885146265,0.0,0.0,0.0,0.0,8940.348283043304,-66.51284392339669,-10950.0,16192.926708441291,0.0,-7220.916114474855,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3127.0,4654.850533000266,0.0,-0.0,0.0,0.0,0.0,0.0,-3131.0816333174007,-30.768899682865147,-1493.0
t61,4749.3951808774245,0.0,-2576.7849885146265,0.0,0.0,0.0,0.0,8797.498881418813,-65.10907378161203,-10905.0,16180.926708441291,0.0,-7220.916114474855,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3115.0,4504.5973612339885,0.0,-0.0,0.0,0.0,0.0,0.0,-2988.232231692909,-29.36512954108049,-1487.0
t62,4569.755989413452,0.0,-2576.7849885146265,0.0,0.0,0.0,0.0,8963.77202635821,-66.74302725703589,-10890.0,8956.010593966435,0.0,-0.0,0.0,0.0,0.0,0.0,-5809.266649725904,-35.74394424053154,-3111.0,4669.50445964881,0.0,-0.0,0.0,0.0,0.0,0.0,-3154.505376632306,-30.999083016504354,-1484.0
