Resource,MA_battery,CT_battery,ME_battery,Total
t99,152659.7013956327,401862.6034532605,316420.35663393844,870942.6614828317
t100,153671.3233308471,395587.63060997933,316420.35663393844,865679.3105747649
t101,154465.43265494515,390269.62638243247,316420.35663393844,861155.415671316
t102,154550.10533255906,383207.26516460057,316420.35663393844,854177.727131098
t103,152435.60501525356,376144.90394676867,316420.35663393844,845000.8655959608
t104,149287.94878311708,369082.54272893677,316420.35663393844,834790.8481459923
t105,148780.035452181,362774.66179029894,316420.35663393844,827975.0538764184
t106,150735.18033486773,359858.36968761135,316420.35663393844,827013.9066564175
t107,153399.35656974805,359495.83509103145,316292.7052338342,829187.8968946137
t108,156063.53280462837,358520.0579083355,312822.7349611402,827406.325674104
t109,158727.70903950869,356713.8528123641,308288.449823645,823730.0116755178
t110,161391.885274389,353399.7903863281,303584.6629141685,818376.3385748856
t111,163339.71280672107,349172.13199030457,298853.1075206307,811364.9523176564
t112,163899.0840036683,344941.3218943111,293321.61892212305,802162.0248201024
t113,162299.018726869,339938.0877367977,287801.16396332957,790038.2704269963
t114,159151.36249473252,335234.4661539048,283499.01604833297,777884.8446969702
t115,156003.70626259604,333525.9188092629,280314.94127550063,769844.5663473597
t116,152935.28772320054,327925.1812342835,279655.78294316685,760516.2519006508
t117,150318.73356868408,323246.2553418832,279655.78294316685,753220.7718537342
t118,148492.9043346139,318183.8850749767,280053.36635372473,746730.1557633154
t119,147697.2603714999,314132.2191728224,280053.36635372473,741882.8458980471
t120,147781.20031571377,310432.93838713656,280053.36635372473,738267.505056575
t121,148398.6968359139,311331.8918378779,285092.04657599755,744822.6352497893
t122,149321.0828281062,313647.0007489469,285092.04657599755,748060.1301530506
t123,150383.8295223437,315979.20130409586,285092.04657599755,751455.0774024371
t124,151496.7714345311,317242.39097425004,285092.04657599755,753831.2089847787
t125,152430.31191960117,317408.98781421705,289902.58923276927,759741.8889665875
t126,152750.35529639432,318381.6447045549,289902.58923276927,761034.5892337186
t127,151760.08497462232,319681.0705503167,289902.58923276927,761343.7447577084
t128,149841.81110038215,318675.8762452965,289902.58923276927,758420.276578448
t129,147636.8994424802,317209.9169087793,289902.58923276927,754749.4055840287
t130,145283.45764962747,312852.9114410083,289902.58923276927,748038.9583234051
t131,143879.63623746674,310808.9292089723,289902.58923276927,744591.1546792083
t132,143052.98167973585,307263.4564390174,289902.58923276927,740219.0273515226
t133,141937.17705468132,303328.7919254376,289902.58923276927,735168.5582128882
t134,141223.41189209017,299531.9419606806,289902.58923276927,730657.9430855401
t135,140444.6016379507,294574.7120851753,289902.58923276927,724921.9029558953
t136,139348.08736102702,287876.535577394,289902.58923276927,717127.2121711903
t137,136562.60518149027,280814.1743595621,295053.9685012939,712430.7480423463
t138,133523.03944089505,280951.86015937454,295053.9685012939,709528.8681015635
t139,130665.77972362493,282306.7024667353,295053.9685012939,708026.4506916541
t140,128218.15944430823,284958.7153519114,295053.9685012939,708230.8432975136
t141,126213.1254746302,288223.844438063,295053.9685012939,709490.9384139872
t142,124806.62634056775,291635.3238528169,295053.9685012939,711495.9186946786
t143,124197.44150128817,295240.18324016157,295053.9685012939,714491.5932427436
t144,124365.96968315839,299040.2820229104,295053.9685012939,718460.2202073627
t145,125084.78618033153,302997.5020333893,295053.9685012939,723136.2567150148
t146,126135.4488406181,307049.55260735017,295053.9685012939,728238.9699492622
t147,127355.2879762174,311150.87788586546,295053.9685012939,733560.1343633768
t148,128638.33590479067,315263.51753324684,295053.9685012939,738955.8219393315
t149,129861.89320468255,319008.02501244715,295053.9685012939,743923.8867184236
t150,130806.58818263038,320899.47658823035,295053.9685012939,746760.0332721546
t151,131268.851343615,316782.05455692846,295053.9685012939,743104.8744018374
t152,131206.58457431121,315291.58695849514,300205.34776981856,746703.519302625
t153,133377.69783181162,316898.8775022027,300205.34776981856,750481.9231038329
t154,136041.87406669193,316656.1812833306,300205.34776981856,752903.4031198411
t155,138706.05030157225,317315.8429463232,301031.0097606092,757052.9030085047
t156,141370.22653645257,318331.63658597565,301031.0097606092,760732.8728830374
t157,144034.40277133288,322670.50743918674,301396.3800030646,768101.2902135842
t158,146698.5790062132,328648.08997395966,301396.3800030646,776743.0489832375
t159,149362.75524109352,334625.6725087326,301396.3800030646,785384.8077528907
t160,152026.93147597383,340603.2550435055,300493.3198432867,793123.506362766
t161,153305.39336876196,346113.1169038616,299632.83307956316,799051.3433521867
t162,151268.51075645484,348050.47205146594,299632.83307956316,798951.815887484
t163,149149.26096493457,349441.2333149279,299632.83307956316,798223.3273594256
t164,147363.87280649162,348250.75389850646,299632.83307956316,795247.4597845613
t165,145918.93565546302,350502.3589937315,299632.83307956316,796054.1277287577
t166,144991.26438989304,353994.2321439307,299632.83307956316,798618.3296133869
t167,144723.62878708445,357648.69179217616,299632.83307956316,802005.1536588238
t168,145093.86738182753,361420.57893485215,299632.83307956316,806147.2793962429
t169,144792.18667827753,324868.6160202672,279966.2645937315,749627.0672922762
t170,145436.63988959894,328804.4526683923,285117.64386225614,759358.7364202474
t171,146157.3154689184,332761.67267887114,285117.64386225614,764036.6320100457
t172,146871.4842607258,336717.9629779433,290269.0231307808,773858.4703694498
t173,147488.98078092592,340646.3619348149,290269.0231307808,778404.3658465216
t174,147883.38744357083,344510.6108046251,295420.4023993054,787814.4006475013
t175,147916.20262876162,348124.25742833497,295420.4023993054,791460.862456402
t176,147993.74288305518,351369.78018135583,300571.7816678301,799935.3047322411
t177,150617.90548389504,357347.36271612876,305723.1609363547,813688.4291363785
t178,153282.08171877536,363324.9452509017,310874.54020487936,827481.5671745564
t179,155946.25795365567,369302.5277856746,310874.54020487936,836123.3259442097
t180,158610.434188536,375280.11032044754,310874.54020487936,844765.0847138629
t181,161274.6104234163,381257.69285522046,316025.919473404,858558.2227520407
t182,163938.78665829662,387235.2753899934,321177.29874192865,872351.3607902187
t183,166602.96289317694,393212.8579247663,321177.29874192865,880993.1195598718
t184,169267.13912805726,399190.44045953924,326328.6780104533,894786.2575980497
t185,171035.2323774201,405168.02299431217,331480.05727897794,907683.3126507102
t186,168582.07667177863,409072.7842909532,331480.05727897794,909134.9182417097
t187,165434.42043964216,411956.1876267092,336631.4365475026,914022.044613854
t188,162286.76420750568,414692.4226435586,336631.4365475026,913610.6233985669
t189,159567.67296453725,417736.6660526713,341782.8158160272,919087.1548332358
t190,157582.19873109396,420932.2547615755,341782.8158160272,920297.2693086966
t191,156433.5750384563,421626.51057849854,341782.8158160272,919842.9014329821
t192,155919.719079492,420976.98359092616,341782.8158160272,918679.5184864454
t193,155899.18501432287,416187.70947276085,341782.8158160272,913869.7103031109
t194,155899.18501432287,409226.6798721517,346934.1950845519,912060.0599710264
t195,155899.18501432287,403046.5142268115,346934.1950845519,905879.8943256862
t196,156175.5399606781,400131.7039676243,346934.1950845519,903241.4390128544
t197,156229.73459055126,401593.76570607576,346934.1950845519,904757.695381179
t198,155504.13747131755,404445.8127039992,350635.78508123255,910585.7352565493
t199,153337.66383038173,407461.9166823131,355320.4126372015,916119.9931498963
t200,150545.54875968222,409354.75396738306,359381.4296317036,919281.7323587688
t201,151020.49877775175,415255.9784116035,359381.4296317036,925657.9068210588
t202,153684.67501263207,421233.5609463764,362354.7148567185,937272.950815727
t203,156348.8512475124,427211.14348114934,362354.7148567185,945914.7095853803
t204,159013.0274823927,433188.72601592226,362354.7148567185,954556.4683550335
t205,161677.20371727302,439166.3085506952,362354.7148567185,963198.2271246866
t206,164341.37995215334,445143.8910854681,362354.7148567185,971839.9858943399
t207,167005.55618703365,451121.47362024104,362354.7148567185,980481.7446639931
t208,169669.73242191397,457099.05615501397,362354.7148567185,989123.5034336464
t209,171254.19428459753,463076.6386897869,366812.1316158851,1.0011429645902696e6
t210,168853.76734097072,463533.16851574415,371580.165116191,1.0039671009729059e6
t211,165706.11110883424,461767.095821253,371580.165116191,999053.3720462783
t212,162559.5979030348,457020.58090642694,373560.8561477896,993141.0349572513
t213,159864.45683932342,453357.374175499,373392.32839701534,986614.1594118378
t214,157951.25486360892,453903.47723730485,371342.1581081618,983196.8902090755
t215,157067.09351353074,455554.3329086667,367952.8143231961,980574.2407453934
t216,156953.70458344268,457064.67486893723,363540.30528185423,977558.6847342341
t217,157363.40253680802,459829.28091837873,359460.4774852061,976653.1609403929
t218,158032.44244958131,461568.87346143904,359375.4347849046,978976.750695925
t219,158032.44244958131,459839.1447776491,360938.8882544202,978810.4754816506
t220,158032.44244958131,455875.93982316175,360938.8882544202,974847.2705271633
t221,158032.44244958131,449472.1059912566,360938.8882544202,968443.4366952581
t222,157277.26716963196,442409.7447734247,360938.8882544202,960625.9001974768
t223,155601.66036712445,435347.3835555928,364057.52997124003,955006.5738939573
t224,152454.00413498798,428285.0223377609,366039.2098985486,946778.2363712974
t225,152454.00413498798,422755.18850728066,364525.5767046358,939734.7693469045
t226,152454.00413498798,421395.16580692463,361807.57970288134,935656.749644794
t227,153614.87484356778,421395.16580692463,358427.11604390305,933437.1566943955
t228,155633.5217075665,421395.16580692463,354501.95879824826,931530.6463127395
t229,158297.69794244683,421395.16580692463,351455.5858650808,931148.4496144523
t230,160961.87417732715,422000.3876926994,350115.25143701234,933077.5133070389
t231,162332.47069181746,422000.3876926994,347968.6788509302,932301.537235447
t232,162875.2405421187,422000.3876926994,347771.63697417546,932647.2652089936
t233,162875.2405421187,419425.2639550534,350741.6370449906,933042.1415421627
t234,159954.56368961735,412362.9027372215,350741.6370449906,923059.1034718296
t235,156806.90745748088,406087.9680201352,350741.6370449906,913636.5125226066
t236,153883.543011825,400463.42922427575,355893.01631351525,910239.9885496161
t237,151384.30596686807,394132.4969571714,355893.01631351525,901409.8192375548
t238,149660.41863557094,387901.27334170736,357896.5975121114,895458.2894893897
t239,148949.0984940675,383525.9270356242,358822.9775576321,891298.0030873239
t240,148949.0984940675,377262.3598837014,359167.05163747456,885378.5100152435
t241,148949.0984940675,373585.7163776029,360592.7067057515,883127.5215774218
t242,149897.5116363079,372084.98517306073,361655.45716368133,883637.95397305
t243,149897.5116363079,368067.99288305355,361332.8241984363,879298.3287177978
t244,149897.5116363079,362119.5417195751,359946.65027621127,871963.7036320942
t245,149897.5116363079,355789.325186717,357630.1906318901,863317.027454915
