Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t1189,3559.328706884964,1138.6255246114902,-0.0,5889.688555964316,8.451287092311421,6000.978760227615,262.7438646524092,0.0,0.0,0.0,16859.816699433104
t1190,3664.395212124592,1138.6255246114902,-0.0,5444.138614090099,426.3304972484286,6069.471055120466,352.28304114047097,0.0,0.0,0.0,17095.243944335547
t1191,2427.2073302102926,1138.6255246114902,-0.0,5261.101881212042,762.3074574429394,6086.59412884368,1449.4272216375111,0.0,0.0,0.0,17125.263543957954
t1192,2676.7767515216165,1138.6255246114902,-0.0,4638.53615162023,1353.0913976098686,6357.92898938075,1683.7620257881965,0.0,0.0,0.0,17848.72084053215
t1193,3867.073258744384,1138.6255246114902,-0.0,3592.095882731866,1369.8386062187085,4865.5872564268675,2287.454235589965,0.0,0.0,0.0,17120.67476432328
t1194,4732.443096374386,1138.6255246114902,-0.0,1749.6866636303725,2405.151476912247,2447.2823829023064,2941.4665676582126,0.0,0.0,1679.176032556386,17093.831744645402
t1195,4732.443096374386,1138.6255246114902,-0.0,246.85875157895828,1164.3677106341402,198.89108709270627,4403.076114685,2701.497416479123,823.8550683194642,1223.5113178934198,16633.12608766869
t1196,4732.443096374386,1138.6255246114902,-0.0,-0.0,1640.319054503847,-0.0,7489.47997758245,2785.6864802573846,500.30924120814007,0.0,18286.863374537697
t1197,4732.443096374386,1138.6255246114902,-0.0,-0.0,909.8237457459377,-0.0,6535.298367960995,2887.7339241572,1259.1001145173768,0.0,17463.024773367386
t1198,4732.443096374386,1138.6255246114902,-0.0,-0.0,1119.625034018645,-0.0,5342.6659503376895,2173.401816858489,845.1665391243789,177.8334029595503,15529.761364284628
t1199,4732.443096374386,1138.6255246114902,-0.0,-0.0,1358.1943852096701,-0.0,4521.432749128972,0.0,1459.2954057344368,857.6158317933605,14067.606992852316
t1200,3551.5328413690827,1138.6255246114902,-0.0,-0.0,3872.370614582023,-0.0,4095.6089338894903,0.0,0.0,0.0,12658.137914452087
