BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t24,0.0,3008.8840389470492,-0.0,0.0,0.0,0.0,0.0,5802.054120709664,-37.88909646758788,-8773.049063189126,6185.83739,4405.739349931941,-2848.273797032364,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-2505.1680186693065,5311.765883837297,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-595.9519190290043,-5.85637391797622,-1196.2693892277844
t25,0.0,1042.1974097293094,-1966.68662921774,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-8210.272565642617,6747.880579999999,4044.8838406621253,-3209.12930630218,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2345.5001901296737,8672.477722743937,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1119.4818270814062
t26,0.0,898.7247658305581,-2110.159273116491,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-7923.327277845115,9102.376100000001,2826.203289711966,-4427.809857252339,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2262.6346082293576,1605.6971756858645,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1080.0776833483965
t27,0.0,840.6284487588808,-2168.2555901881683,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-7807.13464370176,8398.53764,3161.953625682637,-4092.0595212816693,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2230.2968201706976,8617.918139113615,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1064.922243451085
t28,0.0,843.6595609539248,-2165.2244779931243,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-7813.196868091848,8865.906,2929.2800015594694,-4324.733145404835,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2232.317931924364,8618.928501773438,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1065.932606110906
t29,0.0,964.9040487556869,-2043.9799901913625,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-8055.685843695372,9450.4863,2671.348751371797,-4582.664395592509,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2301.0357315490164,1623.8837035626384,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1098.2642112251701
t30,0.0,1334.194551185218,-1674.6894877618313,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-8794.266848554435,8636.69157,3183.343927562441,-4070.669219401865,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2511.2313539303054,8751.286010209958,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1198.290114547426
t31,0.0,2006.0910877533136,-1002.7929511937359,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-10138.059921690625,6463.239189999999,4462.075734160734,-2791.937412803571,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2895.242587126891,1907.7956109722732,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1382.1761186348049
t32,0.0,2383.464556036296,-625.4194829107533,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-10892.80685825659,2556.6262,6523.5117079818765,-730.501438982428,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3111.501544769179,9037.218642939233,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1484.222747276702
t33,2087.1772070103766,1421.2107964314557,-1587.6732425155935,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-11055.476546057287,6100.592954504698,4775.276393835106,-2478.736753129198,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3158.997670980336,9060.456984115111,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1507.4610884525796
