Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,Total
t594,-0.0,-0.0,-0.0,0.0
t595,-0.0,-0.0,-0.0,0.0
t596,-0.0,-0.0,-0.0,0.0
t597,-0.0,-0.0,-0.0,0.0
t598,-0.0,-0.0,-0.0,0.0
t599,-0.0,-0.0,-0.0,0.0
t600,-0.0,-0.0,-0.0,0.0
t601,-0.0,-0.0,-0.0,0.0
t602,-0.0,-0.0,-0.0,0.0
t603,-0.0,-0.0,-0.0,0.0
t604,-0.0,-0.0,-0.0,0.0
t605,-0.0,-0.0,-0.0,0.0
t606,-0.0,-0.0,-0.0,0.0
t607,-0.0,-0.0,-0.0,0.0
t608,-0.0,-0.0,-0.0,0.0
t609,-0.0,-0.0,-0.0,0.0
t610,-0.0,-0.0,-0.0,0.0
t611,-0.0,-0.0,-0.0,0.0
t612,-0.0,-0.0,-0.0,0.0
t613,-0.0,-0.0,-0.0,0.0
t614,-0.0,-0.0,-0.0,0.0
t615,-0.0,0.0,-0.0,0.0
t616,-0.0,-0.0,-0.0,0.0
t617,-0.0,-0.0,-0.0,0.0
t618,-0.0,-0.0,-0.0,0.0
t619,-0.0,-0.0,-0.0,0.0
t620,-0.0,-0.0,-0.0,0.0
t621,-0.0,-0.0,-0.0,0.0
t622,-0.0,-0.0,-0.0,0.0
t623,-0.0,-0.0,-0.0,0.0
t624,-0.0,-0.0,-0.0,0.0
t625,-0.0,-0.0,-0.0,0.0
t626,-0.0,-0.0,-0.0,0.0
t627,-0.0,-0.0,-0.0,0.0
t628,-0.0,-0.0,-0.0,0.0
t629,-0.0,-0.0,-0.0,0.0
t630,-0.0,-0.0,-0.0,0.0
t631,-0.0,-0.0,-0.0,0.0
t632,-0.0,-0.0,-0.0,0.0
t633,-0.0,-0.0,-0.0,0.0
t634,-0.0,-0.0,-0.0,0.0
t635,-0.0,-0.0,-0.0,0.0
t636,-0.0,-0.0,-0.0,0.0
t637,-0.0,-0.0,-0.0,0.0
t638,-0.0,-0.0,-0.0,0.0
t639,-0.0,-0.0,-0.0,0.0
t640,-0.0,-0.0,-0.0,0.0
t641,-0.0,-0.0,-0.0,0.0
t642,-0.0,-0.0,-0.0,0.0
t643,-0.0,-0.0,-0.0,0.0
t644,-0.0,-0.0,-0.0,0.0
t645,-0.0,-0.0,-0.0,0.0
t646,-0.0,-0.0,-0.0,0.0
t647,-0.0,-0.0,-0.0,0.0
t648,-0.0,-0.0,-0.0,0.0
t649,-0.0,-0.0,-0.0,0.0
t650,-0.0,-0.0,-0.0,0.0
t651,-0.0,-0.0,-0.0,0.0
t652,-0.0,-0.0,-0.0,0.0
t653,-0.0,-0.0,-0.0,0.0
t654,-0.0,-0.0,-0.0,0.0
t655,-0.0,-0.0,-0.0,0.0
t656,-0.0,-0.0,-0.0,0.0
t657,-0.0,-0.0,-0.0,0.0
t658,-0.0,-0.0,-0.0,0.0
t659,-0.0,-0.0,-0.0,0.0
t660,-0.0,-0.0,-0.0,0.0
t661,-0.0,-0.0,-0.0,0.0
t662,-0.0,-0.0,-0.0,0.0
t663,-0.0,-0.0,-0.0,0.0
t664,-0.0,-0.0,-0.0,0.0
t665,-0.0,-0.0,-0.0,0.0
t666,-0.0,-0.0,-0.0,0.0
t667,-0.0,-0.0,-0.0,0.0
t668,-0.0,-0.0,-0.0,0.0
t669,-0.0,-0.0,-0.0,0.0
t670,-0.0,-0.0,-0.0,0.0
t671,-0.0,-0.0,-0.0,0.0
t672,-0.0,-0.0,-0.0,0.0
t673,-0.0,5.0,-0.0,5.0
t674,-0.0,5.0,-0.0,5.0
t675,-0.0,5.0,-0.0,5.0
t676,-0.0,5.0,-0.0,5.0
t677,-0.0,5.0,-0.0,5.0
t678,-0.0,5.0,-0.0,5.0
t679,-0.0,5.0,-0.0,5.0
t680,-0.0,5.0,-0.0,5.0
t681,-0.0,5.0,-0.0,5.0
t682,-0.0,5.0,-0.0,5.0
t683,-0.0,5.0,-0.0,5.0
t684,-0.0,5.0,-0.0,5.0
t685,-0.0,5.0,-0.0,5.0
t686,-0.0,5.0,-0.0,5.0
t687,-0.0,5.0,-0.0,5.0
t688,-0.0,5.0,-0.0,5.0
t689,-0.0,5.0,-0.0,5.0
t690,-0.0,5.0,-0.0,5.0
t691,-0.0,5.0,-0.0,5.0
t692,-0.0,5.0,-0.0,5.0
t693,-0.0,5.0,-0.0,5.0
t694,-0.0,5.0,-0.0,5.0
t695,-0.0,5.0,-0.0,5.0
t696,-0.0,5.0,-0.0,5.0
t697,-0.0,5.0,-0.0,5.0
t698,-0.0,5.0,-0.0,5.0
t699,-0.0,5.0,-0.0,5.0
t700,-0.0,5.0,-0.0,5.0
t701,-0.0,5.0,-0.0,5.0
t702,-0.0,5.0,-0.0,5.0
t703,-0.0,5.0,-0.0,5.0
t704,-0.0,5.0,-0.0,5.0
t705,-0.0,5.0,-0.0,5.0
t706,-0.0,5.0,-0.0,5.0
t707,-0.0,5.0,-0.0,5.0
t708,-0.0,5.0,-0.0,5.0
t709,-0.0,5.0,-0.0,5.0
t710,-0.0,5.0,-0.0,5.0
t711,-0.0,5.0,-0.0,5.0
t712,-0.0,5.0,-0.0,5.0
t713,-0.0,5.0,-0.0,5.0
t714,-0.0,5.0,-0.0,5.0
t715,-0.0,5.0,-0.0,5.0
t716,-0.0,5.0,-0.0,5.0
t717,-0.0,5.0,-0.0,5.0
t718,-0.0,5.0,-0.0,5.0
t719,-0.0,5.0,-0.0,5.0
t720,-0.0,5.0,-0.0,5.0
t721,-0.0,5.0,-0.0,5.0
t722,-0.0,5.0,-0.0,5.0
t723,-0.0,5.0,-0.0,5.0
t724,-0.0,5.0,-0.0,5.0
t725,-0.0,5.0,-0.0,5.0
t726,-0.0,5.0,-0.0,5.0
t727,-0.0,5.0,-0.0,5.0
t728,-0.0,5.0,-0.0,5.0
t729,-0.0,5.0,-0.0,5.0
t730,-0.0,5.0,-0.0,5.0
t731,-0.0,5.0,-0.0,5.0
t732,-0.0,5.0,-0.0,5.0
t733,-0.0,5.0,-0.0,5.0
t734,-0.0,5.0,-0.0,5.0
t735,-0.0,5.0,-0.0,5.0
t736,-0.0,5.0,-0.0,5.0
t737,-0.0,5.0,-0.0,5.0
t738,-0.0,5.0,-0.0,5.0
t739,-0.0,5.0,-0.0,5.0
t740,-0.0,5.0,-0.0,5.0
t741,-0.0,5.0,-0.0,5.0
t742,-0.0,5.0,-0.0,5.0
t743,-0.0,5.0,-0.0,5.0
t744,-0.0,5.0,-0.0,5.0
t745,-0.0,5.0,-0.0,5.0
t746,-0.0,5.0,-0.0,5.0
t747,-0.0,5.0,-0.0,5.0
t748,-0.0,5.0,-0.0,5.0
t749,-0.0,5.0,-0.0,5.0
t750,-0.0,5.0,-0.0,5.0
t751,-0.0,5.0,-0.0,5.0
t752,-0.0,5.0,-0.0,5.0
t753,-0.0,5.0,-0.0,5.0
t754,-0.0,5.0,-0.0,5.0
t755,-0.0,5.0,-0.0,5.0
t756,-0.0,5.0,-0.0,5.0
t757,-0.0,5.0,-0.0,5.0
t758,-0.0,5.0,-0.0,5.0
t759,-0.0,5.0,-0.0,5.0
t760,-0.0,5.0,-0.0,5.0
t761,-0.0,5.0,-0.0,5.0
t762,-0.0,5.0,-0.0,5.0
t763,-0.0,5.0,-0.0,5.0
t764,-0.0,5.0,-0.0,5.0
t765,-0.0,5.0,-0.0,5.0
t766,-0.0,5.0,-0.0,5.0
t767,-0.0,5.0,-0.0,5.0
t768,-0.0,5.0,-0.0,5.0
t769,-0.0,5.0,-0.0,5.0
t770,-0.0,5.0,-0.0,5.0
t771,-0.0,5.0,-0.0,5.0
t772,-0.0,5.0,-0.0,5.0
t773,-0.0,5.0,-0.0,5.0
t774,-0.0,5.0,-0.0,5.0
t775,-0.0,5.0,-0.0,5.0
t776,-0.0,5.0,-0.0,5.0
t777,-0.0,5.0,-0.0,5.0
t778,-0.0,5.0,-0.0,5.0
t779,-0.0,5.0,-0.0,5.0
t780,-0.0,5.0,-0.0,5.0
t781,-0.0,5.0,-0.0,5.0
t782,-0.0,5.0,-0.0,5.0
t783,-0.0,5.0,-0.0,5.0
t784,-0.0,5.0,-0.0,5.0
t785,-0.0,5.0,-0.0,5.0
t786,-0.0,5.0,-0.0,5.0
t787,-0.0,5.0,-0.0,5.0
t788,-0.0,5.0,-0.0,5.0
t789,-0.0,5.0,-0.0,5.0
t790,-0.0,5.0,-0.0,5.0
t791,-0.0,5.0,-0.0,5.0
t792,-0.0,5.0,-0.0,5.0
t793,-0.0,5.0,-0.0,5.0
t794,-0.0,5.0,-0.0,5.0
t795,-0.0,5.0,-0.0,5.0
t796,-0.0,5.0,-0.0,5.0
t797,-0.0,5.0,-0.0,5.0
t798,-0.0,5.0,-0.0,5.0
t799,0.0,5.0,-0.0,5.0
t800,-0.0,5.0,-0.0,5.0
t801,-0.0,5.0,-0.0,5.0
t802,-0.0,5.0,-0.0,5.0
t803,-0.0,5.0,-0.0,5.0
t804,-0.0,5.0,-0.0,5.0
t805,-0.0,5.0,-0.0,5.0
t806,-0.0,5.0,-0.0,5.0
t807,-0.0,5.0,-0.0,5.0
t808,-0.0,5.0,-0.0,5.0
t809,-0.0,5.0,-0.0,5.0
t810,-0.0,5.0,-0.0,5.0
t811,-0.0,5.0,-0.0,5.0
t812,-0.0,5.0,-0.0,5.0
t813,-0.0,5.0,-0.0,5.0
t814,-0.0,5.0,-0.0,5.0
t815,-0.0,5.0,-0.0,5.0
t816,-0.0,5.0,-0.0,5.0
t817,-0.0,5.0,-0.0,5.0
t818,-0.0,5.0,-0.0,5.0
t819,-0.0,5.0,-0.0,5.0
t820,-0.0,5.0,-0.0,5.0
t821,-0.0,5.0,-0.0,5.0
t822,-0.0,5.0,-0.0,5.0
t823,-0.0,5.0,-0.0,5.0
t824,-0.0,5.0,-0.0,5.0
t825,-0.0,5.0,-0.0,5.0
t826,-0.0,5.0,-0.0,5.0
t827,-0.0,5.0,0.0,5.0
t828,-0.0,5.0,-0.0,5.0
t829,-0.0,5.0,-0.0,5.0
t830,-0.0,5.0,-0.0,5.0
t831,-0.0,5.0,-0.0,5.0
t832,-0.0,5.0,-0.0,5.0
t833,-0.0,5.0,-0.0,5.0
t834,-0.0,5.0,-0.0,5.0
t835,-0.0,5.0,-0.0,5.0
t836,-0.0,5.0,-0.0,5.0
t837,-0.0,5.0,-0.0,5.0
t838,-0.0,5.0,-0.0,5.0
t839,-0.0,5.0,-0.0,5.0
t840,-0.0,5.0,-0.0,5.0
t841,5.139413152833896,5.0,-0.0,10.139413152833896
t842,5.139413152833896,5.0,-0.0,10.139413152833896
t843,5.139413152833896,5.0,-0.0,10.139413152833896
t844,5.139413152833896,5.0,-0.0,10.139413152833896
t845,5.139413152833896,5.0,-0.0,10.139413152833896
t846,5.139413152833896,5.0,-0.0,10.139413152833896
t847,5.139413152833896,5.0,-0.0,10.139413152833896
t848,5.139413152833896,5.0,-0.0,10.139413152833896
t849,5.139413152833896,5.0,-0.0,10.139413152833896
t850,5.139413152833896,5.0,-0.0,10.139413152833896
t851,5.139413152833896,5.0,-0.0,10.139413152833896
t852,5.139413152833896,5.0,-0.0,10.139413152833896
t853,5.139413152833896,5.0,-0.0,10.139413152833896
t854,5.139413152833896,5.0,-0.0,10.139413152833896
t855,5.139413152833896,5.0,-0.0,10.139413152833896
t856,5.139413152833896,5.0,-0.0,10.139413152833896
t857,5.139413152833896,5.0,-0.0,10.139413152833896
t858,5.139413152833896,5.0,-0.0,10.139413152833896
t859,5.139413152833896,5.0,-0.0,10.139413152833896
t860,5.139413152833896,5.0,-0.0,10.139413152833896
t861,5.139413152833896,5.0,-0.0,10.139413152833896
t862,5.139413152833896,5.0,-0.0,10.139413152833896
t863,5.139413152833896,5.0,-0.0,10.139413152833896
t864,5.139413152833896,5.0,-0.0,10.139413152833896
t865,5.139413152833896,5.0,-0.0,10.139413152833896
t866,5.139413152833896,5.0,-0.0,10.139413152833896
t867,5.139413152833896,5.0,-0.0,10.139413152833896
t868,5.139413152833896,5.0,-0.0,10.139413152833896
t869,5.139413152833896,5.0,-0.0,10.139413152833896
t870,5.139413152833896,5.0,-0.0,10.139413152833896
t871,5.139413152833896,5.0,-0.0,10.139413152833896
t872,5.139413152833896,5.0,-0.0,10.139413152833896
t873,5.139413152833896,5.0,-0.0,10.139413152833896
t874,5.139413152833896,5.0,-0.0,10.139413152833896
t875,5.139413152833896,5.0,-0.0,10.139413152833896
t876,5.139413152833896,5.0,-0.0,10.139413152833896
t877,5.139413152833896,5.0,-0.0,10.139413152833896
t878,5.139413152833896,5.0,-0.0,10.139413152833896
t879,5.139413152833896,5.0,-0.0,10.139413152833896
t880,5.139413152833896,5.0,-0.0,10.139413152833896
t881,5.139413152833896,5.0,-0.0,10.139413152833896
t882,5.139413152833896,5.0,-0.0,10.139413152833896
t883,5.139413152833896,5.0,-0.0,10.139413152833896
t884,5.139413152833896,5.0,-0.0,10.139413152833896
t885,5.139413152833896,5.0,-0.0,10.139413152833896
t886,5.139413152833896,5.0,-0.0,10.139413152833896
t887,5.139413152833896,5.0,-0.0,10.139413152833896
t888,5.139413152833896,5.0,-0.0,10.139413152833896
t889,5.139413152833896,5.0,-0.0,10.139413152833896
t890,5.139413152833896,5.0,-0.0,10.139413152833896
t891,5.139413152833896,5.0,-0.0,10.139413152833896
t892,5.139413152833896,5.0,-0.0,10.139413152833896
t893,5.139413152833896,5.0,-0.0,10.139413152833896
t894,5.139413152833896,5.0,-0.0,10.139413152833896
t895,5.139413152833896,5.0,-0.0,10.139413152833896
t896,5.139413152833896,5.0,-0.0,10.139413152833896
t897,5.139413152833896,5.0,-0.0,10.139413152833896
t898,5.139413152833896,5.0,-0.0,10.139413152833896
t899,5.139413152833896,5.0,-0.0,10.139413152833896
t900,5.139413152833896,5.0,-0.0,10.139413152833896
t901,5.139413152833896,5.0,-0.0,10.139413152833896
t902,5.139413152833896,5.0,-0.0,10.139413152833896
t903,5.139413152833896,5.0,-0.0,10.139413152833896
t904,5.139413152833896,5.0,-0.0,10.139413152833896
t905,7.401963659347631,5.0,-0.0,12.401963659347631
t906,15.946859842789085,5.0,-0.0,20.946859842789085
t907,15.946859842789085,5.0,-0.0,20.946859842789085
t908,15.946859842789085,5.0,-0.0,20.946859842789085
t909,15.946859842789085,5.0,-0.0,20.946859842789085
t910,15.946859842789085,5.0,-0.0,20.946859842789085
t911,15.946859842789085,5.0,-0.0,20.946859842789085
t912,15.946859842789085,5.0,-0.0,20.946859842789085
t913,15.946859842789085,5.0,-0.0,20.946859842789085
t914,15.946859842789085,5.0,-0.0,20.946859842789085
t915,15.946859842789085,5.0,-0.0,20.946859842789085
t916,15.946859842789085,5.0,-0.0,20.946859842789085
t917,15.946859842789085,5.0,-0.0,20.946859842789085
t918,15.946859842789085,5.0,-0.0,20.946859842789085
t919,15.946859842789085,5.0,-0.0,20.946859842789085
t920,15.946859842789085,5.0,0.0,20.946859842789085
t921,15.946859842789085,5.0,-0.0,20.946859842789085
t922,15.946859842789085,5.0,-0.0,20.946859842789085
t923,15.946859842789085,5.0,-0.0,20.946859842789085
t924,15.946859842789085,5.0,-0.0,20.946859842789085
t925,15.946859842789085,5.0,-0.0,20.946859842789085
t926,15.946859842789085,5.0,-0.0,20.946859842789085
t927,15.946859842789085,5.0,-0.0,20.946859842789085
t928,15.946859842789085,5.0,-0.0,20.946859842789085
t929,15.946859842789085,5.0,-0.0,20.946859842789085
t930,19.31016054262778,5.0,-0.0,24.31016054262778
t931,19.31016054262778,5.0,-0.0,24.31016054262778
t932,19.31016054262778,5.0,-0.0,24.31016054262778
t933,19.31016054262778,5.0,-0.0,24.31016054262778
t934,19.31016054262778,5.0,-0.0,24.31016054262778
t935,10.5440951096367,5.0,-0.0,15.5440951096367
t936,10.5440951096367,5.0,-0.0,15.5440951096367
t937,10.5440951096367,5.0,-0.0,15.5440951096367
t938,10.5440951096367,5.0,-0.0,15.5440951096367
t939,10.5440951096367,5.0,-0.0,15.5440951096367
t940,10.5440951096367,5.0,-0.0,15.5440951096367
t941,10.5440951096367,5.0,-0.0,15.5440951096367
t942,10.5440951096367,5.0,-0.0,15.5440951096367
t943,10.5440951096367,5.0,-0.0,15.5440951096367
t944,10.5440951096367,5.0,-0.0,15.5440951096367
t945,10.5440951096367,5.0,-0.0,15.5440951096367
t946,10.5440951096367,5.0,-0.0,15.5440951096367
t947,10.5440951096367,5.0,-0.0,15.5440951096367
t948,10.5440951096367,5.0,-0.0,15.5440951096367
t949,10.5440951096367,5.0,-0.0,15.5440951096367
t950,10.5440951096367,5.0,-0.0,15.5440951096367
t951,10.5440951096367,5.0,-0.0,15.5440951096367
t952,10.5440951096367,5.0,-0.0,15.5440951096367
t953,10.5440951096367,5.0,-0.0,15.5440951096367
t954,10.5440951096367,5.0,-0.0,15.5440951096367
t955,10.540476434784262,5.0,-0.0,15.540476434784262
t956,10.540476434784262,5.0,-0.0,15.540476434784262
t957,10.540476434784262,5.0,-0.0,15.540476434784262
t958,10.540476434784262,5.0,-0.0,15.540476434784262
t959,5.139413152833896,5.0,-0.0,10.139413152833896
t960,5.139413152833896,5.0,-0.0,10.139413152833896
t961,5.139413152833896,5.0,-0.0,10.139413152833896
t962,5.139413152833896,5.0,-0.0,10.139413152833896
t963,5.139413152833896,5.0,-0.0,10.139413152833896
t964,5.139413152833896,5.0,-0.0,10.139413152833896
t965,5.139413152833896,5.0,-0.0,10.139413152833896
t966,5.139413152833896,5.0,-0.0,10.139413152833896
t967,5.139413152833896,5.0,-0.0,10.139413152833896
t968,5.139413152833896,5.0,0.0,10.139413152833896
t969,5.139413152833896,5.0,-0.0,10.139413152833896
t970,5.139413152833896,5.0,-0.0,10.139413152833896
t971,5.139413152833896,5.0,-0.0,10.139413152833896
t972,5.139413152833896,5.0,-0.0,10.139413152833896
t973,5.139413152833896,5.0,-0.0,10.139413152833896
t974,5.139413152833896,5.0,-0.0,10.139413152833896
t975,5.139413152833896,5.0,-0.0,10.139413152833896
t976,5.139413152833896,5.0,-0.0,10.139413152833896
t977,5.139413152833896,5.0,-0.0,10.139413152833896
t978,5.139413152833896,5.0,-0.0,10.139413152833896
t979,5.139413152833896,5.0,-0.0,10.139413152833896
t980,5.139413152833896,5.0,-0.0,10.139413152833896
t981,5.139413152833896,5.0,-0.0,10.139413152833896
t982,5.139413152833896,5.0,-0.0,10.139413152833896
t983,5.139413152833896,5.0,-0.0,10.139413152833896
t984,5.139413152833896,5.0,-0.0,10.139413152833896
t985,5.139413152833896,5.0,-0.0,10.139413152833896
t986,5.139413152833896,5.0,-0.0,10.139413152833896
t987,5.139413152833896,5.0,-0.0,10.139413152833896
t988,5.139413152833896,5.0,-0.0,10.139413152833896
t989,5.139413152833896,5.0,-0.0,10.139413152833896
t990,5.139413152833896,5.0,-0.0,10.139413152833896
t991,5.139413152833896,5.0,-0.0,10.139413152833896
t992,5.139413152833896,5.0,-0.0,10.139413152833896
t993,5.139413152833896,5.0,-0.0,10.139413152833896
t994,5.139413152833896,5.0,-0.0,10.139413152833896
t995,5.139413152833896,5.0,-0.0,10.139413152833896
t996,5.139413152833896,5.0,-0.0,10.139413152833896
t997,5.139413152833896,5.0,-0.0,10.139413152833896
t998,5.139413152833896,5.0,-0.0,10.139413152833896
t999,5.139413152833896,5.0,-0.0,10.139413152833896
t1000,5.139413152833896,5.0,-0.0,10.139413152833896
t1001,5.139413152833896,5.0,-0.0,10.139413152833896
t1002,5.139413152833896,5.0,-0.0,10.139413152833896
t1003,5.139413152833896,5.0,-0.0,10.139413152833896
t1004,5.139413152833896,5.0,-0.0,10.139413152833896
t1005,5.139413152833896,5.0,-0.0,10.139413152833896
t1006,5.139413152833896,5.0,-0.0,10.139413152833896
t1007,5.139413152833896,5.0,-0.0,10.139413152833896
t1008,5.139413152833896,5.0,-0.0,10.139413152833896
t1009,9.72045990920364,5.0,-0.0,14.72045990920364
t1010,9.72045990920364,5.0,-0.0,14.72045990920364
t1011,9.720459909203518,5.0,-0.0,14.720459909203518
t1012,9.720459909203518,5.0,-0.0,14.720459909203518
t1013,9.720459909203518,5.0,-0.0,14.720459909203518
t1014,9.720459909203518,5.0,-0.0,14.720459909203518
t1015,9.720459909203518,5.0,-0.0,14.720459909203518
t1016,9.720459909203518,5.0,-0.0,14.720459909203518
t1017,9.720459909203518,5.0,-0.0,14.720459909203518
t1018,9.720459909203518,5.0,-0.0,14.720459909203518
t1019,9.720459909203518,5.0,-0.0,14.720459909203518
t1020,9.720459909203518,5.0,-0.0,14.720459909203518
t1021,9.720459909203518,5.0,-0.0,14.720459909203518
t1022,9.720459909203518,5.0,-0.0,14.720459909203518
t1023,9.720459909203518,5.0,-0.0,14.720459909203518
t1024,9.720459909203518,5.0,-0.0,14.720459909203518
t1025,9.720459909203518,5.0,-0.0,14.720459909203518
t1026,9.853858622566051,5.0,-0.0,14.853858622566051
t1027,9.853858622566051,5.0,-0.0,14.853858622566051
t1028,9.853858622566051,5.0,-0.0,14.853858622566051
t1029,9.853858622566051,5.0,-0.0,14.853858622566051
t1030,9.853858622566051,5.0,-0.0,14.853858622566051
t1031,9.72045990920364,5.0,-0.0,14.72045990920364
t1032,9.72045990920364,5.0,-0.0,14.72045990920364
t1033,9.72045990920364,5.0,-0.0,14.72045990920364
t1034,9.72045990920364,5.0,-0.0,14.72045990920364
t1035,9.72045990920364,5.0,-0.0,14.72045990920364
t1036,9.72045990920364,5.0,-0.0,14.72045990920364
t1037,9.72045990920364,5.0,-0.0,14.72045990920364
t1038,9.72045990920364,5.0,-0.0,14.72045990920364
t1039,9.72045990920364,5.0,-0.0,14.72045990920364
t1040,9.72045990920364,5.0,-0.0,14.72045990920364
t1041,9.72045990920364,5.0,-0.0,14.72045990920364
t1042,9.72045990920364,5.0,-0.0,14.72045990920364
t1043,9.72045990920364,5.0,-0.0,14.72045990920364
t1044,9.72045990920364,5.0,-0.0,14.72045990920364
t1045,9.72045990920364,5.0,-0.0,14.72045990920364
t1046,9.72045990920364,5.0,0.0,14.72045990920364
t1047,9.720459909203639,5.0,-0.0,14.720459909203639
t1048,9.72045990920364,5.0,-0.0,14.72045990920364
t1049,9.72045990920364,5.0,0.0,14.72045990920364
t1050,9.72045990920364,5.0,-0.0,14.72045990920364
t1051,9.72045990920364,5.0,-0.0,14.72045990920364
t1052,9.72045990920364,5.0,-0.0,14.72045990920364
t1053,9.72045990920364,5.0,-0.0,14.72045990920364
t1054,9.72045990920364,5.0,-0.0,14.72045990920364
t1055,9.72045990920364,5.0,-0.0,14.72045990920364
t1056,9.72045990920364,5.0,-0.0,14.72045990920364
t1057,9.72045990920364,5.0,-0.0,14.72045990920364
t1058,9.72045990920364,5.0,-0.0,14.72045990920364
t1059,9.72045990920364,5.0,-0.0,14.72045990920364
t1060,9.72045990920364,5.0,-0.0,14.72045990920364
t1061,9.72045990920364,5.0,-0.0,14.72045990920364
t1062,9.72045990920364,5.0,-0.0,14.72045990920364
t1063,9.72045990920364,5.0,-0.0,14.72045990920364
t1064,9.72045990920364,5.0,-0.0,14.72045990920364
t1065,9.72045990920364,5.0,-0.0,14.72045990920364
t1066,9.72045990920364,5.0,-0.0,14.72045990920364
t1067,9.72045990920364,5.0,-0.0,14.72045990920364
t1068,9.72045990920364,5.0,-0.0,14.72045990920364
t1069,9.72045990920364,5.0,-0.0,14.72045990920364
t1070,9.72045990920364,5.0,-0.0,14.72045990920364
t1071,9.72045990920364,5.0,-0.0,14.72045990920364
t1072,9.72045990920364,5.0,-0.0,14.72045990920364
t1073,9.72045990920364,5.0,-0.0,14.72045990920364
t1074,9.72045990920364,5.0,-0.0,14.72045990920364
t1075,9.72045990920364,5.0,-0.0,14.72045990920364
t1076,9.72045990920364,5.0,-0.0,14.72045990920364
t1077,9.72045990920364,5.0,-0.0,14.72045990920364
t1078,9.72045990920364,5.0,-0.0,14.72045990920364
t1079,9.72045990920364,5.0,-0.0,14.72045990920364
t1080,9.72045990920364,5.0,-0.0,14.72045990920364
t1081,9.72045990920364,5.0,-0.0,14.72045990920364
t1082,9.72045990920364,5.0,-0.0,14.72045990920364
t1083,9.72045990920364,5.0,-0.0,14.72045990920364
t1084,9.72045990920364,5.0,-0.0,14.72045990920364
t1085,9.72045990920364,5.0,-0.0,14.72045990920364
t1086,9.72045990920364,5.0,-0.0,14.72045990920364
t1087,9.72045990920364,5.0,-0.0,14.72045990920364
t1088,9.72045990920364,5.0,-0.0,14.72045990920364
t1089,9.72045990920364,5.0,-0.0,14.72045990920364
t1090,9.72045990920364,5.0,-0.0,14.72045990920364
t1091,9.72045990920364,5.0,-0.0,14.72045990920364
t1092,9.72045990920364,5.0,-0.0,14.72045990920364
t1093,9.72045990920364,5.0,-0.0,14.72045990920364
t1094,9.72045990920364,5.0,-0.0,14.72045990920364
t1095,9.72045990920364,5.0,-0.0,14.72045990920364
t1096,9.72045990920364,5.0,-0.0,14.72045990920364
t1097,9.72045990920364,5.0,-0.0,14.72045990920364
t1098,9.72045990920364,5.0,-0.0,14.72045990920364
t1099,9.72045990920364,5.0,-0.0,14.72045990920364
t1100,9.72045990920364,5.0,-0.0,14.72045990920364
t1101,9.72045990920364,5.0,-0.0,14.72045990920364
t1102,9.72045990920364,5.0,-0.0,14.72045990920364
t1103,9.72045990920364,5.0,-0.0,14.72045990920364
t1104,9.72045990920364,5.0,-0.0,14.72045990920364
t1105,9.72045990920364,5.0,-0.0,14.72045990920364
t1106,9.72045990920364,5.0,-0.0,14.72045990920364
t1107,9.72045990920364,5.0,-0.0,14.72045990920364
t1108,9.72045990920364,5.0,-0.0,14.72045990920364
t1109,9.72045990920364,5.0,-0.0,14.72045990920364
t1110,9.72045990920364,5.0,-0.0,14.72045990920364
t1111,9.72045990920364,5.0,-0.0,14.72045990920364
t1112,9.72045990920364,5.0,-0.0,14.72045990920364
t1113,9.72045990920364,5.0,-0.0,14.72045990920364
t1114,9.72045990920364,5.0,-0.0,14.72045990920364
t1115,9.72045990920364,5.0,-0.0,14.72045990920364
t1116,9.72045990920364,5.0,-0.0,14.72045990920364
t1117,9.72045990920364,5.0,-0.0,14.72045990920364
t1118,9.72045990920364,5.0,-0.0,14.72045990920364
t1119,9.72045990920364,5.0,-0.0,14.72045990920364
t1120,9.72045990920364,5.0,-0.0,14.72045990920364
t1121,9.72045990920364,5.0,-0.0,14.72045990920364
t1122,9.72045990920364,5.0,-0.0,14.72045990920364
t1123,9.72045990920364,5.0,-0.0,14.72045990920364
t1124,9.72045990920364,5.0,-0.0,14.72045990920364
t1125,9.72045990920364,5.0,-0.0,14.72045990920364
t1126,9.72045990920364,5.0,-0.0,14.72045990920364
t1127,9.72045990920364,5.0,-0.0,14.72045990920364
t1128,9.72045990920364,5.0,-0.0,14.72045990920364
t1129,9.72045990920364,5.0,-0.0,14.72045990920364
t1130,9.72045990920364,5.0,-0.0,14.72045990920364
t1131,9.72045990920364,5.0,-0.0,14.72045990920364
t1132,9.72045990920364,5.0,-0.0,14.72045990920364
t1133,9.72045990920364,5.0,-0.0,14.72045990920364
t1134,9.72045990920364,5.0,-0.0,14.72045990920364
t1135,9.72045990920364,5.0,-0.0,14.72045990920364
t1136,9.72045990920364,5.0,-0.0,14.72045990920364
t1137,9.72045990920364,5.0,-0.0,14.72045990920364
t1138,9.72045990920364,5.0,-0.0,14.72045990920364
t1139,9.72045990920364,5.0,-0.0,14.72045990920364
t1140,9.72045990920364,5.0,-0.0,14.72045990920364
t1141,9.72045990920364,5.0,-0.0,14.72045990920364
t1142,9.72045990920364,5.0,-0.0,14.72045990920364
t1143,9.72045990920364,5.0,-0.0,14.72045990920364
t1144,9.72045990920364,5.0,-0.0,14.72045990920364
t1145,9.72045990920364,5.0,-0.0,14.72045990920364
