Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
n53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14564.577740360262,79260.03146916408,98783.70662066255
n54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15022.19319597915,76809.66200529828,98783.70662066255
n55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14087.932556072112,74209.06254794935,98783.70662066255
n56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12339.884185539122,72139.33067506332,98783.70662066255
n57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11828.840966607348,74421.50256591525,98783.70662066255
n58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14274.764281288442,77573.29341709604,98783.70662066255
n59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16938.94051616875,83550.87595186895,98783.70662066255
n60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19603.116751049056,89528.45848664186,98783.70662066255
n61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22267.29298592936,95506.04102141477,98783.70662066255
n62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24931.469220809668,101483.62355618768,98783.70662066255
n63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27595.645455689973,107461.2060909606,98783.70662066255
n64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30259.82169057028,108970.5944705903,98783.70662066255
n65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30309.85812557575,113642.07395906182,98783.70662066255
n66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27349.364877025146,112804.3606395088,98783.70662066255
n67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24377.889337912788,112308.73990241549,98783.70662066255
n68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21698.542727743075,110077.9454861263,98783.70662066255
n69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19494.729298897302,107053.26686172586,98783.70662066255
n70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18078.346103329277,107894.27108287255,98783.70662066255
n71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17645.976142094387,109627.5280286131,98783.70662066255
n72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18058.973626202227,112185.34576951902,103935.0858891872
n73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18972.99374873621,115044.95449426214,103935.0858891872
