Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824.475088818117,26156.33783233963,17567.658538879557
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10013.802915398508,19589.14878099096,13748.43223272463
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7818.969666120863,12254.666575686784,16981.02537825416
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4548.443536830591,4369.86967681254,15089.334662390216
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3781.559199557347,3417.644115385682,13543.880030642775
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6549.732515388632,3780.9981159447193,15039.04831066489
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9317.905831219918,8907.083244171881,16751.697785848068
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12086.079147051203,15580.77533937904,19123.934671140403
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14854.252462882489,22254.467434586204,22356.52781666993
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17622.425778713776,28928.159529793367,25589.12096219946
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20390.59909454506,35601.85162500053,27933.983169444233
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23158.772410376343,42275.54372020769,30208.410169743198
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25926.94572620763,45392.96984205975,33290.71540639801
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,45392.96984205975,31672.26163319041
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,42992.827748009804,27853.035327035486
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25631.665645814453,39653.24565703909,24033.809020880562
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22361.139516524185,34947.85517317042,20214.58271472564
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21172.119424983164,30121.753424475388,16395.35640857071
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17901.593295692895,29168.059475717262,19442.475457791894
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18462.538825756947,24010.35880462192,15623.249151636968
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15192.012696466676,20177.648934601024,14310.986221776158
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17234.244306000608,15268.98459499949,15613.103137442518
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14402.769583301406,14993.434750884588,11793.876831287593
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11132.243454011135,12106.583146472258,15026.469976817121
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7861.717324720864,14598.222086584528,11207.243670662196
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10289.225258826013,10295.400677175576,7388.01736450727
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.641940712269,4759.828882627336,10620.6105100368
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.115811421998,6237.606103171014,6801.384203881874
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.1614974480476,4029.358551650613,10033.977349411403
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6385.3348132793335,3263.243017090082,8232.982876603139
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9153.50812911062,7483.606335979013,10844.922552949763
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11921.681444941905,14157.298431186175,14077.515698479292
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14689.85476077319,20830.990526393336,15273.246332983432
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17458.028076604478,27504.6826216005,18505.83947851296
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20226.201392435763,34178.37471680766,20644.150109128055
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22994.374708267045,40852.06681201482,23866.86726117623
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25762.54802409833,45392.96984205975,22217.383715436026
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,45392.96984205975,20116.019353585183
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,42970.59303649495,21809.397797125526
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24411.207029022586,38833.398763990874,17990.171490970602
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22939.313004441115,33116.24223292421,20931.380301927747
t405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21161.157876136356,26406.89947946746,17112.15399577282
t406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20586.552133779973,21368.273033400874,18594.13022536942
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17316.0260044897,20987.201812588046,14774.903919214494
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18652.593609019503,18280.316445569686,10955.677613059568
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15382.06747972923,16712.482999810083,14188.270758589097
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17645.326033359277,15755.303735823785,10369.044452434171
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14944.98417203867,11964.231903582186,6549.8181462792445
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11674.4580427484,10399.677571766479,5383.553499338763
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8852.108285631146,11276.91187087383,8616.146644868291
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6633.955679866297,7899.7742099235165,7346.466547525911
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7133.21795935605,3159.1686966533566,3527.240241370985
t416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.243964059583,3999.7717103597593,6759.833386900514
