BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t35,4290.525521345503,0.0,-2039.6817877799522,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-11119.0,8894.865988688001,0.0,-750.637698705657,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3176.0,9188.919166723785,0.0,-3633.6114727237855,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1516.0
t36,4556.651297437941,0.0,-2321.8075638723903,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-11103.0,8819.744301328652,0.0,-681.5160113463082,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3170.0,5553.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.0
t37,4029.216501381436,0.0,-1901.3727678158841,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-10996.0,9817.276765000432,0.0,-1709.0484750180894,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3140.0,9584.083990382118,0.0,-4045.776296382117,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1499.0
t38,3141.7291847292786,0.0,-1088.885451163728,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-10921.0,12204.330604627054,0.0,-4117.102314644706,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3119.0,5528.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.0
t39,2867.174085412193,0.0,-932.3303518466411,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-10803.0,10517.563812938499,0.0,-2464.335522956155,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3085.0,5512.307693999999,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1473.0
t40,1665.6750649448702,274.1686686206806,-0.0,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-10808.0,10234.035814384144,0.0,-2179.8075244018014,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3086.0,5513.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1474.0
t41,412.11428253659915,2020.729451028953,-0.0,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-11301.0,5645.313769676918,2549.914520305426,-0.0,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3227.0,11178.632985874629,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1540.0
t42,254.99999999999906,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-12019.0,8354.883614809258,45.34467517308727,-0.0,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3432.0,5678.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1639.0
t43,155.00000000000114,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-11919.0,9156.922262790142,0.0,-784.693972807799,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3404.0,5664.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1625.0
t44,119.33999999999958,2553.503733565552,-0.0,0.0,0.0,0.0,0.0,8937.846125208394,-69.68985877394805,-11541.0,9873.306213729335,0.0,-1609.0779237469878,0.0,0.0,0.0,0.0,-4937.846125208396,-30.38216477394806,-3296.0,11212.632985874629,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1574.0
