Resource,MA_battery,CT_battery,ME_battery,Total
t40,39569.11172475474,30111.781743342857,76799.80748676808,146480.70095486566
t41,37372.666669288476,27340.135525619567,81951.18675529276,146663.9889502008
t42,34225.01043715201,27290.847835214037,81951.18675529276,143467.0450276588
t43,31077.354205015537,28012.766290197214,81951.18675529276,141041.30725050552
t44,28301.80666853124,29493.11798004444,87102.56602381742,144897.4906723931
t45,26117.563479873035,31545.70698776353,87102.56602381742,144765.83649145399
t46,24703.10289991048,33373.649885865605,87102.56602381742,145179.3188095935
t47,24378.859711252273,35013.26562318835,87102.56602381742,146494.69135825805
t48,24915.363476371964,37901.738797932405,92253.94529234208,155071.04756664645
t49,25983.627241491657,41163.323792758216,92253.94529234208,159400.89632659196
t50,27388.61100661135,44561.761868314636,92253.94529234208,164204.31816726807
t51,28958.27477173104,48041.962647787965,97405.32456086675,174405.56198038574
t52,30570.258536850735,50069.53494794182,97405.32456086675,178045.1180456593
t53,31028.204166652104,50069.53494794182,97405.32456086675,178503.06367546067
t54,31028.204166652104,48283.94399797078,97405.32456086675,176717.47272548964
t55,30518.591412776503,45390.582632524114,102556.70382939141,178465.87787469203
t56,27370.935180640034,44885.82139061794,102556.70382939141,174813.46040064938
t57,27293.73823583967,46922.47207162055,102556.70382939141,176772.9141368516
t58,29957.91447071998,49979.0184142401,102556.70382939141,182493.63671435148
t59,32622.090705600287,55956.60094901301,107708.08309791607,196286.77475252937
t60,35286.26694048059,61934.18348378593,107708.08309791607,204928.53352218258
t61,37950.4431753609,67911.76601855885,107708.08309791607,213570.29229183582
t62,40614.61941024121,73889.34855333177,107708.08309791607,222212.05106148904
t63,43278.79564512152,79866.9310881047,112859.46236644074,236005.18909966695
t64,45942.97188000183,81498.04589504481,112859.46236644074,240300.48014148738
t65,46361.437058794916,85924.35378430772,112859.46236644074,245145.25320954339
t66,43846.38952231062,84799.93671205685,112859.46236644074,241505.7886008082
t67,41320.47242060894,84017.635169824,112859.46236644074,238197.5699568737
t68,38172.81618847247,82421.43591391612,118010.8416349654,238605.09373735398
t69,36406.68169546643,79107.79320232205,118010.8416349654,233525.31653275387
t70,35419.895028547355,79702.22738169732,118010.8416349654,233132.96404521007
t71,35407.021405106534,81186.42816555467,118010.8416349654,234604.29120562662
t72,36167.08517022623,83492.86871837932,118010.8416349654,237670.79552357097
t73,37423.028935345916,86099.6046984115,123162.22090349007,246684.8545372475
t74,38928.29270046561,87166.99034546799,123162.22090349007,249257.50394942367
t75,40544.8764655853,88740.84524506447,123162.22090349007,252447.94261413984
t76,42155.940230705,92025.06862041503,123162.22090349007,257343.2297546101
t77,43556.32399582469,95285.29807178598,128313.60017201473,267155.2222396254
t78,44274.98776094439,96288.29415954735,128313.60017201473,268876.8820925065
t79,43599.0706592427,98838.24942457437,128313.60017201473,270750.9202558318
t80,42072.06660101927,99376.87225611243,128313.60017201473,269762.5390291464
t81,43144.90257408937,102309.72138878671,128313.60017201473,273768.2241348908
t82,45809.07880896968,106430.03741431612,133464.9794405394,285704.09566382517
t83,48473.25504384999,112407.61994908904,133464.9794405394,294345.85443347844
t84,51137.4312787303,118385.20248386195,133464.9794405394,302987.61320313165
t85,53801.60751361061,124362.78501863488,133464.9794405394,311629.37197278487
t86,56465.78374849091,130340.36755340779,133464.9794405394,320271.13074243814
t87,59129.95998337122,136317.95008818072,138616.35870906405,334064.268780616
t88,61794.13621825153,139505.17745963286,138616.35870906405,339915.6723869485
t89,61794.13621825153,139243.1268932774,138616.35870906405,339653.621820593
t90,58854.088681767236,134763.33174719274,138616.35870906405,332233.779138024
t91,55841.21505832642,129959.85928198785,138616.35870906405,324417.43304937833
t92,53116.384913146474,127399.03363973435,143767.73797758872,324283.15653046954
t93,50844.81563753175,121465.80324678523,143767.73797758872,316078.3568619057
t94,49385.20288365615,117194.36822961338,143767.73797758872,310347.30909085827
t95,46237.54665151968,113201.94935816519,143536.70055210768,302976.1965617925
t96,46237.54665151968,107674.82477367754,143536.70055210768,297449.0719773049
t97,46237.54665151968,103121.80461338606,147458.82305936248,296818.17432426824
t98,43259.41921571037,103121.80461338606,147458.82305936248,293840.0468884589
t99,43259.41921571037,97940.93087682677,147458.82305936248,288659.1731518996
t100,43259.41921571037,92994.11600246573,150179.322210969,286432.8574291451
t101,43259.41921571037,88779.14969807563,150179.322210969,282217.891124755
t102,40111.7629835739,85168.34050150777,150179.322210969,275459.42569605063
t103,38093.14407866596,78105.97928367587,150179.322210969,266378.44557331083
t104,34945.48784652949,71043.61806584398,153718.3396709137,259707.44558328716
t105,34795.14793237331,64446.89925158329,153718.3396709137,252960.3868548703
t106,34296.28304152512,64446.89925158329,153718.3396709137,252461.5219640221
t107,36691.388162383824,64446.89925158329,153606.772921053,254745.0603350201
t108,38572.952430504876,64446.89925158329,150152.77466099578,253172.62634308395
t109,39759.216941847255,64446.89925158329,145634.33763476994,249840.45382820047
t110,39759.216941847255,64357.81136551112,140946.38757280214,245063.41588016052
t111,39759.216941847255,62497.877560578825,136230.62397173035,238487.71847415643
t112,39759.216941847255,58975.21999393532,130715.05106705609,229449.48800283868
t113,36611.560709710786,55575.27024051798,125211.28900158258,217398.11995181133
t114,33576.94795583519,50586.50533889385,120927.0504660588,205090.50376078783
t115,30574.94389761176,48592.71141150823,117760.82875389594,196928.48406301593
t116,27865.33114373616,42705.855246568426,117119.11798684731,187690.3043771519
t117,25644.84882464317,37739.33064669533,117119.11798684731,180503.2974581858
t118,24206.97520120235,32386.99807380769,117119.11798684731,173713.09126185736
t119,21059.31896906588,30815.318354961393,117119.11798684731,168993.75531087458
t120,21059.31896906588,27339.76864051852,117119.11798684731,165518.2055964317
t121,22021.782734185574,27986.73308455741,117119.11798684731,167127.6338055903
t122,23286.006499305266,30048.94011669537,122270.49725537199,175605.4438713726
t123,24689.15026442496,32127.821202425763,122270.49725537199,179087.46872222272
t124,26141.974029544654,33137.54573206112,122270.49725537199,181550.01701697777
t125,27331.959538770003,33137.54573206112,122270.49725537199,182740.0025262031
