BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t30,0.0,1118.092528454188,-2148.2157667497545,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8794.266848554435,2483.797308491755,5963.736264588551,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2511.2313539303054,7443.97738805694,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1198.290114547426
t31,0.0,1789.9890650222828,-1476.3192301816591,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10138.059921690625,9102.663534472633,2846.3087681964043,-3117.4274963921466,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2895.242587126891,3582.196849473494,2022.8332713354132,-183.54630817410188,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1382.1761186348049
t32,0.0,2167.3625333052655,-1098.9457618986767,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10892.80685825659,3600.6880447847607,5705.425991861485,-258.31027272706564,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3111.501544769179,7729.910020786217,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1484.222747276702
t33,2117.702108650883,1189.8463228801727,-2076.4619723237697,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11055.476546057287,7285.818160503638,3886.6089971076244,-2077.1272674809265,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3158.997670980336,3628.562024043074,2062.2931689595102,-144.08641055000436,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1507.4610884525796
t34,6285.1067169592725,0.0,-3266.308295203942,0.0,0.0,0.0,0.0,8187.402206532283,-58.780345647323955,-11147.42028264029,15084.300051639715,0.0,-5963.736264588551,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3184.2615679011637,6035.845352909551,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-2287.402206532284,-22.478126497323952,-1519.5854403704288
t35,6922.360195525776,753.0562318096682,-2513.252063394274,0.0,0.0,0.0,0.0,6110.518772647839,-38.37097102412421,-11234.312165564885,6178.165478125042,4465.699235217751,-1498.0370293707997,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3209.525464821992,0.0,1975.3384481598778,-231.041131349637,0.0,0.0,0.0,0.0,-210.51877264783863,-2.0687518741242026,-1531.7097922882779
t36,7351.729155169672,0.0,-3266.308295203942,0.0,0.0,0.0,0.0,7181.621994336518,-48.89662044426239,-11218.146233857984,8261.405260457741,3421.047676420902,-2542.6885881676485,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3203.462129560993,617.5258830899013,2206.3795795095148,-0.0,0.0,0.0,0.0,0.0,-1281.6219943365172,-12.594401294262386,-1529.6890669686363
t37,6500.76261976684,0.0,-3266.308295203942,0.0,0.0,0.0,0.0,7931.851307517533,-56.26906651234977,-11110.03656556808,13360.690734043705,856.2466014754233,-5107.489663113128,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3173.1454532559997,5772.731361460721,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-2031.8513075175324,-19.966847362349764,-1514.5336270713249
t38,5068.885138963444,1683.992068041238,-1582.3162271627043,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-11034.258760691979,15051.962263581057,0.0,-5963.736264588551,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3151.923779842504,3710.809579982632,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-0.0,-0.0,-1504.4300004731174
t39,4625.916257520874,1845.8646355933238,-1420.4436596106184,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-10915.03501435358,3953.8623542997448,5531.870504734492,-431.86575985405807,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3117.564880030178,0.0,1847.3218887127498,-359.05769079676486,0.0,0.0,0.0,0.0,-0.0,-0.0,-1488.264197915985
t40,2539.2996844098207,911.352695978054,-2354.955599225888,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10920.086868011987,13711.077350978161,653.7682843337009,-5309.96798025485,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3118.575435907011,7734.96183408532,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.2745605758057
t41,516.797028349665,2171.6604093675837,-1094.6478858363591,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11418.19963873089,7170.505177584745,3995.298560347144,-1968.4377042414071,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3261.063814540481,5778.812498298077,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1555.9584961239761
t42,0.0,2792.7820162160197,-473.52627898792264,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-12143.645824078098,10507.64900514608,2430.3086239418717,-3533.4276406466793,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3468.2277692912708,5878.838401620334,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1655.984399446232
t43,0.0,2742.263479631951,-524.0448155719907,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-12042.608750909962,3412.4981593013927,5963.736264588551,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3439.9322047399432,5864.693324382843,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1641.8393222087411
t44,0.0,2551.303411344177,-715.004883859765,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11660.688614334413,12417.316745179362,1406.7569543005786,-4556.979310287972,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3330.7921700419665,5813.164828731983,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1590.3108265578821
t45,0.0,2276.4825723268514,-989.8257228770908,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11111.046936299761,13003.385208679458,1034.899364157547,-4928.836900431004,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3173.1454532559997,5737.387629245425,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t46,0.0,1872.3342796543125,-1393.9740155496297,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10302.750350954684,12409.540009091806,1216.6185939923973,-4747.117670596154,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2942.738713338048,5627.258099324963,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1404.4040971508616
t47,0.0,1365.6333577161188,-1900.6749374878234,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-9289.348507078295,2625.2751312483915,5963.736264588551,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2652.709176686942,5488.838414929518,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1265.984412755417
t48,0.0,2133.432390041378,-1132.8759051625643,0.0,0.0,0.0,0.0,7421.620090476314,-51.255063375173805,-8370.921511979952,2363.5411591486136,5963.736264588551,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2390.975204587164,2861.829048473051,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-1521.6200904763127,-14.952844225173802,-1141.7098055974632
t49,0.0,614.4227187110376,-2651.885576492905,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7786.927229068133,13475.168334439284,324.55181710448454,-5639.184447484066,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2224.233484909699,5283.734794985904,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1060.880792811802
t50,0.0,429.52487481335135,-2836.7834203905904,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7417.131541272761,13531.453077684875,243.8605398863656,-5719.875724702186,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2119.1356737190545,5233.216661994865,1011.4166356677066,-1194.962943841808,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1010.3626598207638
t51,0.0,1721.1848000950895,-1545.1234951088527,0.0,0.0,0.0,0.0,7108.390858995007,-48.17698367944322,-7236.2751803018,2039.1527226851815,5963.736264588551,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2066.5867681237323,0.0,2206.3795795095148,-0.0,0.0,0.0,0.0,0.0,-1208.3908589950063,-11.874764529443212,-986.1139559850654
t52,0.0,315.8581674991998,-2950.450127704743,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7189.798126644458,11575.693284881329,1188.8973702910628,-4774.838894297489,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2053.449541724902,4729.087464812056,1248.3257943617994,-958.0537851477153,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-980.0517800261408
t53,0.0,2398.7569497648565,-867.5513454390855,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-7394.903385175771,2084.6277371426722,5963.736264588551,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2112.061782581223,0.0,1607.3607570053184,-599.0188225041961,0.0,0.0,0.0,0.0,-0.0,-0.0,-1008.3419345011222
t54,0.0,759.4109187073102,-2506.897376496632,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8076.903629060679,5940.588754033728,4133.274398257419,-1830.461866331132,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2307.099066810015,7346.982572714147,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1101.2952992046326
