BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t15,5092.515416719096,0.0,-1273.190090357477,0.0,0.0,0.0,0.0,6651.196465589959,-55.620289780263064,-10414.901502171315,5642.585562766931,0.0,-0.0,0.0,0.0,0.0,0.0,-2651.196465589959,-16.312595780263074,-2975.076501396708,806.477316065086,4652.389914983087,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1419.559537048173
t16,3749.8446459359807,0.0,-979.2152041718347,0.0,0.0,0.0,0.0,7724.684105315684,-62.22537173825282,-10433.088175341578,6727.731063834811,0.0,-0.0,0.0,0.0,0.0,0.0,-3724.684105315684,-22.91767773825282,-2980.1292807808736,1965.0242486361021,3496.8740703915337,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1422.5906250276355
t17,1312.5660449808026,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,6768.016161312874,-56.33907184724096,-10920.086868011987,5290.82399557854,612.7989794885862,-0.0,0.0,0.0,0.0,0.0,-2768.0161613128735,-17.031377847240964,-3118.575435907011,4961.92074711488,566.6615074609256,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.2745605758057
t18,0.0,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8819.662374311982,-68.9626837866581,-11646.543424090874,5249.236371974446,2926.8309386588267,-0.0,0.0,0.0,0.0,0.0,-4819.662374311981,-29.654989786658113,-3326.749946534634,5626.58743257842,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1587.27973857842
t19,0.0,2299.1451000681946,-0.0,0.0,0.0,0.0,0.0,9424.121679577933,-72.68187262852612,-11650.584907017601,8785.256360617925,0.0,-0.0,0.0,0.0,0.0,0.0,-5424.121679577932,-33.37417862852613,-3327.760502411467,5627.59779523824,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1588.2901012382406
t20,0.0,1973.920758274513,-0.0,0.0,0.0,0.0,0.0,9536.85141385438,-73.37548949605575,-11437.396682632836,3986.5107063955766,4851.535652756335,-0.0,0.0,0.0,0.0,0.0,-5536.851413854378,-34.06779549605576,-3267.12714980148,11064.43508245742,0.0,-5465.1274416941615,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1559.9999467632592
t21,0.0,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8187.3210344780055,-65.07193905847886,-11018.092828985078,6765.051485464315,595.9153504073396,-0.0,0.0,0.0,0.0,0.0,-4187.3210344780055,-25.764245058478856,-3147.8815563351714,5541.7169691534755,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1502.4092751534758
t22,0.0,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,7492.965511798577,-60.79962611740743,-10328.009619246719,5903.833413288839,561.4471909798575,-0.0,0.0,0.0,0.0,0.0,-3492.9655117985762,-21.49193211740743,-2950.823160352713,5446.742879130324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1407.435185130324
t23,0.0,704.6718286658455,-0.0,0.0,0.0,0.0,0.0,8921.000762204609,-69.58621062828283,-9556.08638024217,7680.79070215915,0.0,-0.0,0.0,0.0,0.0,0.0,-4921.000762204608,-30.27851662828283,-2729.5114233262593,5341.665162508964,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1302.3574685089645
t24,0.0,444.5052064527622,-0.0,0.0,0.0,0.0,0.0,8394.892968990785,-66.34911225442333,-8773.049063189126,6927.102405914516,0.0,-0.0,0.0,0.0,0.0,0.0,-4394.892968990785,-27.041418254423334,-2505.1680186693065,5235.577083227784,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1196.2693892277844
t25,0.0,0.0,-897.6827199744987,0.0,0.0,0.0,0.0,9179.129742825648,-71.17445720853216,-8210.272565642617,7556.496696163854,0.0,-0.0,0.0,0.0,0.0,0.0,-5179.129742825648,-31.86676320853217,-2345.5001901296737,5158.789521081406,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1119.4818270814062
t26,0.0,0.0,-1901.0628090048858,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7923.327277845115,10193.13755058938,0.0,-1994.20072321002,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2262.6346082293576,5119.385377348396,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1080.0776833483965
t27,0.0,0.0,-2017.2554431482404,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7807.13464370176,9404.95629359045,0.0,-1238.3572542697516,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2230.2968201706976,10703.555229325713,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1064.922243451085
t28,0.0,0.0,-2011.1932187581524,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7813.196868091848,9928.330622220243,0.0,-1759.710471145878,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2232.317931924364,5105.240300110905,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1065.932606110906
t29,0.0,0.0,-1768.7042431546283,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8055.685843695372,10582.962703096884,0.0,-2345.6247523978673,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2301.0357315490164,5137.57190522517,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1098.2642112251701
t30,0.0,0.0,-1030.1232382955661,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8794.266848554435,9671.648829696867,0.0,-1224.1152566165604,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2511.2313539303054,5237.597808547425,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1198.290114547426
t31,0.0,1887.9755654494863,-0.0,0.0,0.0,0.0,0.0,8315.947724842354,-65.86336860121541,-10138.059921690625,7237.7459865704595,0.0,-0.0,0.0,0.0,0.0,0.0,-4315.947724842354,-26.555674601215426,-2895.242587126891,5421.483812634805,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1382.1761186348049
t32,0.0,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8061.259416890523,-64.29629219948491,-10892.80685825659,2862.993380600987,4334.756179258201,-0.0,0.0,0.0,0.0,0.0,-4061.2594168905234,-24.988598199484915,-3111.501544769179,5523.530441276702,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1484.222747276702
t33,1312.5660449808026,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,6904.244038383215,-57.17727087228279,-11055.476546057287,5384.51331392936,696.5979723064743,-0.0,0.0,0.0,0.0,0.0,-2904.2440383832154,-17.869576872282796,-3158.997670980336,11146.094074327208,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1507.4610884525796
t34,3895.5515188191707,0.0,-2572.52132302888,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11147.42028264029,11962.442152197329,0.0,-2841.8783651461654,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3184.2615679011637,5558.893134370429,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1519.5854403704288
t35,4290.525521345503,0.0,-2632.7111552453925,0.0,0.0,0.0,0.0,9650.573008665393,-74.07520920061795,-11234.312165564885,8894.865988688001,0.0,-0.0,0.0,0.0,0.0,0.0,-5650.573008665392,-34.76751520061795,-3209.525464821992,5571.017486288278,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1531.7097922882779
t36,4556.651297437941,0.0,-2846.7891348686353,0.0,0.0,0.0,0.0,9581.936968528169,-73.6528972394909,-11218.146233857984,8819.744301328652,0.0,-0.0,0.0,0.0,0.0,0.0,-5581.936968528169,-34.34520323949089,-3203.462129560993,5568.9967609686355,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1529.6890669686363
t37,4029.216501381436,0.0,-2743.5700226633558,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11110.03656556808,9817.276765000432,0.0,-707.8290925944319,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3173.1454532559997,5553.841321071324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t38,3141.7291847292786,0.0,-1931.8605108873007,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11034.258760691979,12204.330604627054,0.0,-3116.1046056345467,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3151.923779842504,5543.737694473118,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1504.4300004731174
t39,2867.174085412193,0.0,-1776.5291579086143,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10915.03501435358,10517.563812938499,0.0,-1463.6967137583206,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3117.564880030178,11094.543597201246,0.0,-5566.97170528526,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1488.264197915985
t40,1573.8750649448705,0.0,-478.17828378288317,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10920.086868011987,10234.035814384144,0.0,-1179.1581593271321,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3118.575435907011,5528.582254575806,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.2745605758057
t41,320.3142825365995,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8267.60755812386,-65.56593549512012,-11418.19963873089,5645.313769676918,1909.615844482542,-0.0,0.0,0.0,0.0,0.0,-4267.607558123859,-26.258241495120117,-3261.063814540481,5595.266190123975,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1555.9584961239761
t42,0.0,2319.2557372280976,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-12143.645824078098,8354.883614809258,1049.6463736320152,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3468.2277692912708,5695.292093446233,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1655.984399446232
t43,0.0,2434.848509522657,-0.0,0.0,0.0,0.0,0.0,9682.028996718751,-74.26875533144725,-12042.608750909962,9156.922262790142,0.0,-0.0,0.0,0.0,0.0,0.0,-5682.028996718751,-34.96106133144725,-3439.9322047399432,5681.147016208741,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1641.8393222087411
t44,0.0,1836.298527484413,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11660.688614334413,9873.306213729335,0.0,-606.2118245373664,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3330.7921700419665,5629.618520557882,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1590.3108265578821
t45,0.0,1286.6568494497612,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11111.046936299761,10339.303298372657,0.0,-1229.8556259666568,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3173.1454532559997,5553.841321071324,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t46,0.0,478.36026410468367,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10302.750350954684,9867.122744441123,0.0,-988.0818119530747,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2942.738713338048,11043.03708302549,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1404.4040971508616
t47,0.0,0.0,-535.041579771704,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-9289.348507078295,9375.419308811419,0.0,-786.4079129744753,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2652.709176686942,5305.292106755416,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1265.984412755417
t48,0.0,0.0,-1453.4685748700474,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8370.921511979952,10473.873045138924,0.0,-2146.595621401758,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2390.975204587164,5181.017499597463,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1141.7098055974632
t49,0.0,0.0,-2037.4628577818673,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7786.927229068133,10714.429371314744,0.0,-2553.8936672550426,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2224.233484909699,5100.188486811801,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1060.880792811802
t50,0.0,0.0,-2407.258545577239,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7417.131541272761,10759.182719934975,0.0,-2703.74482706592,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2119.1356737190545,5049.670353820764,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1010.3626598207638
t51,0.0,0.0,-2588.1149065482,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7236.2751803018,10796.055224192489,0.0,-2793.166236918756,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2066.5867681237323,5025.421649985065,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-986.1139559850654
t52,0.0,0.0,-2634.591960205543,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-7189.798126644458,9204.111224932187,0.0,-1214.3594640572833,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2053.449541724902,5019.359474026141,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-980.0517800261408
t53,0.0,0.0,-400.07164962534046,0.0,0.0,0.0,0.0,7858.02081645607,-63.04578165495765,-7394.903385175771,5993.82068669225,0.0,-0.0,0.0,0.0,0.0,0.0,-3858.0208164560695,-23.738087654957656,-2112.061782581223,10646.974920375751,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1008.3419345011222
t54,0.0,1729.3599109911593,-0.0,0.0,0.0,0.0,0.0,6401.628436104151,-54.084718034631294,-8076.903629060679,4723.504526948796,0.0,-0.0,0.0,0.0,0.0,0.0,-2401.6284361041508,-14.777024034631296,-2307.099066810015,5140.602993204633,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1101.2952992046326
t55,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9507.023482373355,-73.19196066462945,-9433.831521708727,4972.335833771409,3262.713882903678,-0.0,0.0,0.0,0.0,0.0,-5507.023482373356,-33.88426666462945,-2694.1419676371,5325.499359951833,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1286.1916659518322
t56,0.0,358.1261470346031,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10182.516233884604,5674.971857365901,3169.7101753098214,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2908.379813525722,5427.545988593729,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1388.2382945937295
t57,1213.8225443492192,0.0,-779.9185924385146,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10258.294038760705,10081.979030202576,0.0,-1215.0647682365222,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2930.6120428160507,5437.649615191937,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1398.341921191937
t58,4300.159033602244,0.0,-2895.8437335655512,0.0,0.0,0.0,0.0,8880.882534435852,-69.33936644245723,-10215.858468030088,11015.090360038017,0.0,-3185.690780865656,0.0,0.0,0.0,0.0,-4880.882534435853,-30.031672442457243,-2918.485372294053,5431.587439233012,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1392.2797452330126
t59,6532.7254991017,0.0,-2895.8437335655512,0.0,0.0,0.0,0.0,6634.622449032137,-43.52129775802146,-10227.982916810264,15355.191579479899,0.0,-6497.372320405344,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2921.5170399245526,2136.141998192812,0.0,-0.0,0.0,0.0,0.0,0.0,-734.6224490321366,-7.219078608021456,-1394.3004705526541
t60,7618.904006049117,0.0,-2895.8437335655512,0.0,0.0,0.0,0.0,5496.305392728654,-33.8183191325699,-10185.54734607965,14936.886401669124,0.0,-6497.372320405344,0.0,0.0,0.0,0.0,-5496.305392728654,-33.8183191325699,-2909.390369402555,6987.563586468358,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-0.0,-0.0,-1388.2382945937295
t61,7903.092617622941,0.0,-2895.8437335655512,0.0,0.0,0.0,0.0,5092.4287562514955,-31.333299104271816,-10068.344341204613,14497.176401228175,0.0,-6497.372320405344,0.0,0.0,0.0,0.0,-5092.4287562514955,-31.333299104271816,-2876.042025467062,1372.0724920365972,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1372.0724920365972
t62,7781.469525381601,0.0,-2895.8437335655512,0.0,0.0,0.0,0.0,5138.947517723292,-33.01714394251273,-9991.55616559683,14140.011699555733,0.0,-6497.372320405344,0.0,0.0,0.0,0.0,-4758.540117574406,-29.278909522415745,-2854.8203520535662,1746.1145000073723,0.0,-0.0,0.0,0.0,0.0,0.0,-380.40740014888564,-3.7382344200969877,-1361.9688654383897
t63,6794.034519065769,0.0,-2895.8437335655512,0.0,0.0,0.0,0.0,6023.78472470857,-37.518642170179675,-9884.456868038607,15257.167659427085,0.0,-6497.372320405344,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2823.4931198717395,1471.8145732698276,0.0,-0.0,0.0,0.0,0.0,0.0,-123.78472470856973,-1.2164230201796744,-1346.8134255410782
t64,4761.363432893662,0.0,-2895.8437335655512,0.0,0.0,0.0,0.0,8091.502510050836,-64.48237548688822,-9892.539833892059,8582.830966238898,0.0,-1640.6395430757684,0.0,0.0,0.0,0.0,-4091.5025100508356,-25.174681486888222,-2825.514231625406,5388.141844860719,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1348.8341508607195
t65,1867.6971887754353,0.0,-1304.465783209519,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10387.621492415918,12715.43251744204,0.0,-3812.1382439099953,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2966.992054382043,5455.83614306871,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1416.5284490687109
t66,0.0,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8468.926422153265,-66.80463405800563,-11297.96552166081,7127.764583511538,596.3742493047208,-0.0,0.0,0.0,0.0,0.0,-4468.926422153265,-27.49694005800563,-3227.7154706049882,5580.110750226664,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1540.8030562266647
t67,0.0,1483.679142127624,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11308.069228977623,7444.510871128134,1721.5279303805212,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3229.7365823586542,5581.121112886485,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1541.8134188864856
t68,0.0,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,8208.670179392015,-65.20329860717943,-11039.310614350386,5771.348839628606,1616.1512800899254,-0.0,0.0,0.0,0.0,0.0,-4208.670179392015,-25.895604607179443,-3152.934335719337,11143.062986347748,0.0,-5599.325291874628,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1504.4300004731174
t69,0.0,2895.8437335655512,-0.0,0.0,0.0,0.0,0.0,7768.471143784119,-62.49478981730546,-10601.820087532364,4916.676995315791,1903.6172071544968,-0.0,0.0,0.0,0.0,0.0,-3768.4711437841183,-23.187095817305465,-3028.6359628688633,5484.126297543693,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1444.8186035436922
t70,0.0,400.1179214083798,-0.0,0.0,0.0,0.0,0.0,9550.727217694664,-73.46086618620703,-9877.384272916837,8406.352397998944,0.0,-0.0,0.0,0.0,0.0,0.0,-5550.7272176946635,-34.15317218620702,-2821.4720081180735,5385.110756881258,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1345.8030628812573
t71,0.0,0.0,-852.2979895196468,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8972.092097330353,9117.490011566417,0.0,-618.4180887676227,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2562.7697036487943,5262.856875042944,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1223.5491810429448
t72,0.0,0.0,-1698.9886626686166,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8125.401424181384,9772.228890878712,0.0,-1514.679822643032,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2321.2468490856786,5146.665169163556,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1107.3574751635572
