Time,Weight
184,5.013736263736265
185,5.013736263736265
186,5.013736263736265
187,5.013736263736265
188,5.013736263736265
189,5.013736263736265
190,5.013736263736265
191,5.013736263736265
192,5.013736263736265
193,5.013736263736265
194,5.013736263736265
195,5.013736263736265
196,5.013736263736265
197,5.013736263736265
198,5.013736263736265
199,5.013736263736265
200,5.013736263736265
201,5.013736263736265
202,5.013736263736265
203,5.013736263736265
204,5.013736263736265
205,5.013736263736265
206,5.013736263736265
207,5.013736263736265
208,5.013736263736265
209,5.013736263736265
210,5.013736263736265
211,5.013736263736265
212,5.013736263736265
213,5.013736263736265
214,5.013736263736265
215,5.013736263736265
216,5.013736263736265
217,5.013736263736265
218,5.013736263736265
219,5.013736263736265
220,5.013736263736265
221,5.013736263736265
222,5.013736263736265
223,5.013736263736265
224,5.013736263736265
225,5.013736263736265
226,5.013736263736265
227,5.013736263736265
228,5.013736263736265
229,5.013736263736265
230,5.013736263736265
231,5.013736263736265
232,5.013736263736265
233,5.013736263736265
234,5.013736263736265
235,5.013736263736265
236,5.013736263736265
237,5.013736263736265
238,5.013736263736265
239,5.013736263736265
240,5.013736263736265
241,5.013736263736265
242,5.013736263736265
243,5.013736263736265
244,5.013736263736265
245,5.013736263736265
246,5.013736263736265
247,5.013736263736265
248,5.013736263736265
249,5.013736263736265
250,5.013736263736265
251,5.013736263736265
252,5.013736263736265
253,5.013736263736265
254,5.013736263736265
255,5.013736263736265
256,5.013736263736265
257,5.013736263736265
258,5.013736263736265
259,5.013736263736265
260,5.013736263736265
261,5.013736263736265
262,5.013736263736265
263,5.013736263736265
264,5.013736263736265
265,5.013736263736265
266,5.013736263736265
267,5.013736263736265
268,5.013736263736265
269,5.013736263736265
270,5.013736263736265
271,5.013736263736265
272,5.013736263736265
273,5.013736263736265
274,5.013736263736265
275,5.013736263736265
276,5.013736263736265
277,5.013736263736265
278,5.013736263736265
279,5.013736263736265
280,5.013736263736265
281,5.013736263736265
282,5.013736263736265
283,5.013736263736265
284,5.013736263736265
285,5.013736263736265
286,5.013736263736265
287,5.013736263736265
288,5.013736263736265
289,5.013736263736265
290,5.013736263736265
291,5.013736263736265
292,5.013736263736265
293,5.013736263736265
294,5.013736263736265
295,5.013736263736265
296,5.013736263736265
297,5.013736263736265
298,5.013736263736265
299,5.013736263736265
300,5.013736263736265
301,5.013736263736265
302,5.013736263736265
303,5.013736263736265
304,5.013736263736265
305,5.013736263736265
306,5.013736263736265
307,5.013736263736265
308,5.013736263736265
309,5.013736263736265
310,5.013736263736265
311,5.013736263736265
312,5.013736263736265
313,5.013736263736265
314,5.013736263736265
315,5.013736263736265
316,5.013736263736265
317,5.013736263736265
318,5.013736263736265
319,5.013736263736265
320,5.013736263736265
321,5.013736263736265
322,5.013736263736265
323,5.013736263736265
324,5.013736263736265
325,5.013736263736265
326,5.013736263736265
327,5.013736263736265
328,5.013736263736265
329,5.013736263736265
330,5.013736263736265
331,5.013736263736265
332,5.013736263736265
333,5.013736263736265
334,5.013736263736265
335,5.013736263736265
336,5.013736263736265
337,4.010989010989012
338,4.010989010989012
339,4.010989010989012
340,4.010989010989012
341,4.010989010989012
342,4.010989010989012
343,4.010989010989012
344,4.010989010989012
345,4.010989010989012
346,4.010989010989012
347,4.010989010989012
348,4.010989010989012
349,4.010989010989012
350,4.010989010989012
351,4.010989010989012
352,4.010989010989012
353,4.010989010989012
354,4.010989010989012
355,4.010989010989012
356,4.010989010989012
357,4.010989010989012
358,4.010989010989012
359,4.010989010989012
360,4.010989010989012
361,4.010989010989012
362,4.010989010989012
363,4.010989010989012
364,4.010989010989012
365,4.010989010989012
366,4.010989010989012
367,4.010989010989012
368,4.010989010989012
369,4.010989010989012
370,4.010989010989012
371,4.010989010989012
372,4.010989010989012
373,4.010989010989012
374,4.010989010989012
375,4.010989010989012
376,4.010989010989012
377,4.010989010989012
378,4.010989010989012
379,4.010989010989012
380,4.010989010989012
381,4.010989010989012
382,4.010989010989012
383,4.010989010989012
384,4.010989010989012
385,4.010989010989012
386,4.010989010989012
387,4.010989010989012
388,4.010989010989012
389,4.010989010989012
390,4.010989010989012
391,4.010989010989012
392,4.010989010989012
393,4.010989010989012
394,4.010989010989012
395,4.010989010989012
396,4.010989010989012
397,4.010989010989012
398,4.010989010989012
399,4.010989010989012
400,4.010989010989012
401,4.010989010989012
402,4.010989010989012
403,4.010989010989012
404,4.010989010989012
405,4.010989010989012
406,4.010989010989012
407,4.010989010989012
408,4.010989010989012
409,4.010989010989012
410,4.010989010989012
411,4.010989010989012
412,4.010989010989012
413,4.010989010989012
414,4.010989010989012
415,4.010989010989012
416,4.010989010989012
417,4.010989010989012
418,4.010989010989012
419,4.010989010989012
420,4.010989010989012
421,4.010989010989012
422,4.010989010989012
423,4.010989010989012
424,4.010989010989012
425,4.010989010989012
426,4.010989010989012
427,4.010989010989012
428,4.010989010989012
429,4.010989010989012
430,4.010989010989012
431,4.010989010989012
432,4.010989010989012
433,4.010989010989012
434,4.010989010989012
435,4.010989010989012
436,4.010989010989012
437,4.010989010989012
438,4.010989010989012
439,4.010989010989012
440,4.010989010989012
441,4.010989010989012
442,4.010989010989012
443,4.010989010989012
444,4.010989010989012
445,4.010989010989012
446,4.010989010989012
447,4.010989010989012
448,4.010989010989012
449,4.010989010989012
450,4.010989010989012
451,4.010989010989012
452,4.010989010989012
453,4.010989010989012
454,4.010989010989012
455,4.010989010989012
456,4.010989010989012
457,4.010989010989012
458,4.010989010989012
459,4.010989010989012
460,4.010989010989012
461,4.010989010989012
462,4.010989010989012
463,4.010989010989012
464,4.010989010989012
465,4.010989010989012
466,4.010989010989012
467,4.010989010989012
468,4.010989010989012
469,4.010989010989012
470,4.010989010989012
471,4.010989010989012
472,4.010989010989012
473,4.010989010989012
474,4.010989010989012
475,4.010989010989012
476,4.010989010989012
477,4.010989010989012
478,4.010989010989012
479,4.010989010989012
480,4.010989010989012
481,4.010989010989012
482,4.010989010989012
483,4.010989010989012
484,4.010989010989012
485,4.010989010989012
486,4.010989010989012
487,4.010989010989012
488,4.010989010989012
489,4.010989010989012
490,4.010989010989012
491,4.010989010989012
492,4.010989010989012
493,4.010989010989012
494,4.010989010989012
495,4.010989010989012
496,4.010989010989012
497,4.010989010989012
498,4.010989010989012
499,4.010989010989012
500,4.010989010989012
501,4.010989010989012
502,4.010989010989012
503,4.010989010989012
504,4.010989010989012
505,4.010989010989012
506,4.010989010989012
507,4.010989010989012
508,4.010989010989012
509,4.010989010989012
510,4.010989010989012
511,4.010989010989012
512,4.010989010989012
513,4.010989010989012
514,4.010989010989012
515,4.010989010989012
516,4.010989010989012
517,4.010989010989012
518,4.010989010989012
519,4.010989010989012
520,4.010989010989012
521,4.010989010989012
522,4.010989010989012
523,4.010989010989012
524,4.010989010989012
525,4.010989010989012
526,4.010989010989012
527,4.010989010989012
528,4.010989010989012
529,4.010989010989012
530,4.010989010989012
531,4.010989010989012
532,4.010989010989012
533,4.010989010989012
534,4.010989010989012
535,4.010989010989012
536,4.010989010989012
537,4.010989010989012
538,4.010989010989012
539,4.010989010989012
540,4.010989010989012
541,4.010989010989012
542,4.010989010989012
543,4.010989010989012
544,4.010989010989012
545,4.010989010989012
546,4.010989010989012
547,4.010989010989012
548,4.010989010989012
549,4.010989010989012
550,4.010989010989012
551,4.010989010989012
552,4.010989010989012
553,4.010989010989012
554,4.010989010989012
555,4.010989010989012
556,4.010989010989012
557,4.010989010989012
558,4.010989010989012
559,4.010989010989012
560,4.010989010989012
561,4.010989010989012
562,4.010989010989012
563,4.010989010989012
564,4.010989010989012
565,4.010989010989012
566,4.010989010989012
567,4.010989010989012
568,4.010989010989012
569,4.010989010989012
570,4.010989010989012
571,4.010989010989012
572,4.010989010989012
573,4.010989010989012
574,4.010989010989012
575,4.010989010989012
576,4.010989010989012
577,4.010989010989012
578,4.010989010989012
579,4.010989010989012
580,4.010989010989012
581,4.010989010989012
582,4.010989010989012
583,4.010989010989012
584,4.010989010989012
585,4.010989010989012
586,4.010989010989012
587,4.010989010989012
588,4.010989010989012
589,4.010989010989012
590,4.010989010989012
591,4.010989010989012
592,4.010989010989012
593,4.010989010989012
594,4.010989010989012
595,4.010989010989012
596,4.010989010989012
597,4.010989010989012
598,4.010989010989012
599,4.010989010989012
600,4.010989010989012
601,4.010989010989012
602,4.010989010989012
603,4.010989010989012
604,4.010989010989012
605,4.010989010989012
606,4.010989010989012
607,4.010989010989012
608,4.010989010989012
609,4.010989010989012
610,4.010989010989012
611,4.010989010989012
612,4.010989010989012
613,4.010989010989012
614,4.010989010989012
615,4.010989010989012
616,4.010989010989012
617,4.010989010989012
618,4.010989010989012
619,4.010989010989012
620,4.010989010989012
621,4.010989010989012
622,4.010989010989012
623,4.010989010989012
624,4.010989010989012
625,4.010989010989012
626,4.010989010989012
627,4.010989010989012
628,4.010989010989012
629,4.010989010989012
630,4.010989010989012
631,4.010989010989012
632,4.010989010989012
633,4.010989010989012
634,4.010989010989012
635,4.010989010989012
636,4.010989010989012
637,4.010989010989012
638,4.010989010989012
639,4.010989010989012
640,4.010989010989012
641,4.010989010989012
642,4.010989010989012
643,4.010989010989012
644,4.010989010989012
645,4.010989010989012
646,4.010989010989012
647,4.010989010989012
648,4.010989010989012
649,4.010989010989012
650,4.010989010989012
651,4.010989010989012
652,4.010989010989012
653,4.010989010989012
654,4.010989010989012
655,4.010989010989012
656,4.010989010989012
657,4.010989010989012
658,4.010989010989012
659,4.010989010989012
660,4.010989010989012
661,4.010989010989012
662,4.010989010989012
663,4.010989010989012
664,4.010989010989012
665,4.010989010989012
666,4.010989010989012
667,4.010989010989012
668,4.010989010989012
669,4.010989010989012
670,4.010989010989012
671,4.010989010989012
672,4.010989010989012
673,8.021978021978024
674,8.021978021978024
675,8.021978021978024
676,8.021978021978024
677,8.021978021978024
678,8.021978021978024
679,8.021978021978024
680,8.021978021978024
681,8.021978021978024
682,8.021978021978024
683,8.021978021978024
684,8.021978021978024
685,8.021978021978024
686,8.021978021978024
687,8.021978021978024
688,8.021978021978024
689,8.021978021978024
690,8.021978021978024
691,8.021978021978024
692,8.021978021978024
693,8.021978021978024
694,8.021978021978024
695,8.021978021978024
696,8.021978021978024
697,8.021978021978024
698,8.021978021978024
699,8.021978021978024
700,8.021978021978024
701,8.021978021978024
702,8.021978021978024
703,8.021978021978024
704,8.021978021978024
705,8.021978021978024
706,8.021978021978024
707,8.021978021978024
708,8.021978021978024
709,8.021978021978024
710,8.021978021978024
711,8.021978021978024
712,8.021978021978024
713,8.021978021978024
714,8.021978021978024
715,8.021978021978024
716,8.021978021978024
717,8.021978021978024
718,8.021978021978024
719,8.021978021978024
720,8.021978021978024
721,8.021978021978024
722,8.021978021978024
723,8.021978021978024
724,8.021978021978024
725,8.021978021978024
726,8.021978021978024
727,8.021978021978024
728,8.021978021978024
729,8.021978021978024
730,8.021978021978024
731,8.021978021978024
732,8.021978021978024
733,8.021978021978024
734,8.021978021978024
735,8.021978021978024
736,8.021978021978024
737,8.021978021978024
738,8.021978021978024
739,8.021978021978024
740,8.021978021978024
741,8.021978021978024
742,8.021978021978024
743,8.021978021978024
744,8.021978021978024
745,8.021978021978024
746,8.021978021978024
747,8.021978021978024
748,8.021978021978024
749,8.021978021978024
750,8.021978021978024
751,8.021978021978024
752,8.021978021978024
753,8.021978021978024
754,8.021978021978024
755,8.021978021978024
756,8.021978021978024
757,8.021978021978024
758,8.021978021978024
759,8.021978021978024
760,8.021978021978024
761,8.021978021978024
762,8.021978021978024
763,8.021978021978024
764,8.021978021978024
765,8.021978021978024
766,8.021978021978024
767,8.021978021978024
768,8.021978021978024
769,8.021978021978024
770,8.021978021978024
771,8.021978021978024
772,8.021978021978024
773,8.021978021978024
774,8.021978021978024
775,8.021978021978024
776,8.021978021978024
777,8.021978021978024
778,8.021978021978024
779,8.021978021978024
780,8.021978021978024
781,8.021978021978024
782,8.021978021978024
783,8.021978021978024
784,8.021978021978024
785,8.021978021978024
786,8.021978021978024
787,8.021978021978024
788,8.021978021978024
789,8.021978021978024
790,8.021978021978024
791,8.021978021978024
792,8.021978021978024
793,8.021978021978024
794,8.021978021978024
795,8.021978021978024
796,8.021978021978024
797,8.021978021978024
798,8.021978021978024
799,8.021978021978024
800,8.021978021978024
801,8.021978021978024
802,8.021978021978024
803,8.021978021978024
804,8.021978021978024
805,8.021978021978024
806,8.021978021978024
807,8.021978021978024
808,8.021978021978024
809,8.021978021978024
810,8.021978021978024
811,8.021978021978024
812,8.021978021978024
813,8.021978021978024
814,8.021978021978024
815,8.021978021978024
816,8.021978021978024
817,8.021978021978024
818,8.021978021978024
819,8.021978021978024
820,8.021978021978024
821,8.021978021978024
822,8.021978021978024
823,8.021978021978024
824,8.021978021978024
825,8.021978021978024
826,8.021978021978024
827,8.021978021978024
828,8.021978021978024
829,8.021978021978024
830,8.021978021978024
831,8.021978021978024
832,8.021978021978024
833,8.021978021978024
834,8.021978021978024
835,8.021978021978024
836,8.021978021978024
837,8.021978021978024
838,8.021978021978024
839,8.021978021978024
840,8.021978021978024
841,1.002747252747253
842,1.002747252747253
843,1.002747252747253
844,1.002747252747253
845,1.002747252747253
846,1.002747252747253
847,1.002747252747253
848,1.002747252747253
849,1.002747252747253
850,1.002747252747253
851,1.002747252747253
852,1.002747252747253
853,1.002747252747253
854,1.002747252747253
855,1.002747252747253
856,1.002747252747253
857,1.002747252747253
858,1.002747252747253
859,1.002747252747253
860,1.002747252747253
861,1.002747252747253
862,1.002747252747253
863,1.002747252747253
864,1.002747252747253
865,1.002747252747253
866,1.002747252747253
867,1.002747252747253
868,1.002747252747253
869,1.002747252747253
870,1.002747252747253
871,1.002747252747253
872,1.002747252747253
873,1.002747252747253
874,1.002747252747253
875,1.002747252747253
876,1.002747252747253
877,1.002747252747253
878,1.002747252747253
879,1.002747252747253
880,1.002747252747253
881,1.002747252747253
882,1.002747252747253
883,1.002747252747253
884,1.002747252747253
885,1.002747252747253
886,1.002747252747253
887,1.002747252747253
888,1.002747252747253
889,1.002747252747253
890,1.002747252747253
891,1.002747252747253
892,1.002747252747253
893,1.002747252747253
894,1.002747252747253
895,1.002747252747253
896,1.002747252747253
897,1.002747252747253
898,1.002747252747253
899,1.002747252747253
900,1.002747252747253
901,1.002747252747253
902,1.002747252747253
903,1.002747252747253
904,1.002747252747253
905,1.002747252747253
906,1.002747252747253
907,1.002747252747253
908,1.002747252747253
909,1.002747252747253
910,1.002747252747253
911,1.002747252747253
912,1.002747252747253
913,1.002747252747253
914,1.002747252747253
915,1.002747252747253
916,1.002747252747253
917,1.002747252747253
918,1.002747252747253
919,1.002747252747253
920,1.002747252747253
921,1.002747252747253
922,1.002747252747253
923,1.002747252747253
924,1.002747252747253
925,1.002747252747253
926,1.002747252747253
927,1.002747252747253
928,1.002747252747253
929,1.002747252747253
930,1.002747252747253
931,1.002747252747253
932,1.002747252747253
933,1.002747252747253
934,1.002747252747253
935,1.002747252747253
936,1.002747252747253
937,1.002747252747253
938,1.002747252747253
939,1.002747252747253
940,1.002747252747253
941,1.002747252747253
942,1.002747252747253
943,1.002747252747253
944,1.002747252747253
945,1.002747252747253
946,1.002747252747253
947,1.002747252747253
948,1.002747252747253
949,1.002747252747253
950,1.002747252747253
951,1.002747252747253
952,1.002747252747253
953,1.002747252747253
954,1.002747252747253
955,1.002747252747253
956,1.002747252747253
957,1.002747252747253
958,1.002747252747253
959,1.002747252747253
960,1.002747252747253
961,1.002747252747253
962,1.002747252747253
963,1.002747252747253
964,1.002747252747253
965,1.002747252747253
966,1.002747252747253
967,1.002747252747253
968,1.002747252747253
969,1.002747252747253
970,1.002747252747253
971,1.002747252747253
972,1.002747252747253
973,1.002747252747253
974,1.002747252747253
975,1.002747252747253
976,1.002747252747253
977,1.002747252747253
978,1.002747252747253
979,1.002747252747253
980,1.002747252747253
981,1.002747252747253
982,1.002747252747253
983,1.002747252747253
984,1.002747252747253
985,1.002747252747253
986,1.002747252747253
987,1.002747252747253
988,1.002747252747253
989,1.002747252747253
990,1.002747252747253
991,1.002747252747253
992,1.002747252747253
993,1.002747252747253
994,1.002747252747253
995,1.002747252747253
996,1.002747252747253
997,1.002747252747253
998,1.002747252747253
999,1.002747252747253
1000,1.002747252747253
1001,1.002747252747253
1002,1.002747252747253
1003,1.002747252747253
1004,1.002747252747253
1005,1.002747252747253
1006,1.002747252747253
1007,1.002747252747253
1008,1.002747252747253
1009,3.008241758241758
1010,3.008241758241758
1011,3.008241758241758
1012,3.008241758241758
1013,3.008241758241758
1014,3.008241758241758
1015,3.008241758241758
1016,3.008241758241758
1017,3.008241758241758
1018,3.008241758241758
1019,3.008241758241758
1020,3.008241758241758
1021,3.008241758241758
1022,3.008241758241758
1023,3.008241758241758
1024,3.008241758241758
1025,3.008241758241758
1026,3.008241758241758
1027,3.008241758241758
1028,3.008241758241758
1029,3.008241758241758
1030,3.008241758241758
1031,3.008241758241758
1032,3.008241758241758
1033,3.008241758241758
1034,3.008241758241758
1035,3.008241758241758
1036,3.008241758241758
1037,3.008241758241758
1038,3.008241758241758
1039,3.008241758241758
1040,3.008241758241758
1041,3.008241758241758
1042,3.008241758241758
1043,3.008241758241758
1044,3.008241758241758
1045,3.008241758241758
1046,3.008241758241758
1047,3.008241758241758
1048,3.008241758241758
1049,3.008241758241758
1050,3.008241758241758
1051,3.008241758241758
1052,3.008241758241758
1053,3.008241758241758
1054,3.008241758241758
1055,3.008241758241758
1056,3.008241758241758
1057,3.008241758241758
1058,3.008241758241758
1059,3.008241758241758
1060,3.008241758241758
1061,3.008241758241758
1062,3.008241758241758
1063,3.008241758241758
1064,3.008241758241758
1065,3.008241758241758
1066,3.008241758241758
1067,3.008241758241758
1068,3.008241758241758
1069,3.008241758241758
1070,3.008241758241758
1071,3.008241758241758
1072,3.008241758241758
1073,3.008241758241758
1074,3.008241758241758
1075,3.008241758241758
1076,3.008241758241758
1077,3.008241758241758
1078,3.008241758241758
1079,3.008241758241758
1080,3.008241758241758
1081,3.008241758241758
1082,3.008241758241758
1083,3.008241758241758
1084,3.008241758241758
1085,3.008241758241758
1086,3.008241758241758
1087,3.008241758241758
1088,3.008241758241758
1089,3.008241758241758
1090,3.008241758241758
1091,3.008241758241758
1092,3.008241758241758
1093,3.008241758241758
1094,3.008241758241758
1095,3.008241758241758
1096,3.008241758241758
1097,3.008241758241758
1098,3.008241758241758
1099,3.008241758241758
1100,3.008241758241758
1101,3.008241758241758
1102,3.008241758241758
1103,3.008241758241758
1104,3.008241758241758
1105,3.008241758241758
1106,3.008241758241758
1107,3.008241758241758
1108,3.008241758241758
1109,3.008241758241758
1110,3.008241758241758
1111,3.008241758241758
1112,3.008241758241758
1113,3.008241758241758
1114,3.008241758241758
1115,3.008241758241758
1116,3.008241758241758
1117,3.008241758241758
1118,3.008241758241758
1119,3.008241758241758
1120,3.008241758241758
1121,3.008241758241758
1122,3.008241758241758
1123,3.008241758241758
1124,3.008241758241758
1125,3.008241758241758
1126,3.008241758241758
1127,3.008241758241758
1128,3.008241758241758
1129,3.008241758241758
1130,3.008241758241758
1131,3.008241758241758
1132,3.008241758241758
1133,3.008241758241758
1134,3.008241758241758
1135,3.008241758241758
1136,3.008241758241758
1137,3.008241758241758
1138,3.008241758241758
1139,3.008241758241758
1140,3.008241758241758
1141,3.008241758241758
1142,3.008241758241758
1143,3.008241758241758
1144,3.008241758241758
1145,3.008241758241758
1146,3.008241758241758
1147,3.008241758241758
1148,3.008241758241758
1149,3.008241758241758
1150,3.008241758241758
1151,3.008241758241758
1152,3.008241758241758
1153,3.008241758241758
1154,3.008241758241758
1155,3.008241758241758
1156,3.008241758241758
1157,3.008241758241758
1158,3.008241758241758
1159,3.008241758241758
1160,3.008241758241758
1161,3.008241758241758
1162,3.008241758241758
1163,3.008241758241758
1164,3.008241758241758
1165,3.008241758241758
1166,3.008241758241758
1167,3.008241758241758
1168,3.008241758241758
1169,3.008241758241758
1170,3.008241758241758
1171,3.008241758241758
1172,3.008241758241758
1173,3.008241758241758
1174,3.008241758241758
1175,3.008241758241758
1176,3.008241758241758
1177,8.021978021978024
1178,8.021978021978024
1179,8.021978021978024
1180,8.021978021978024
1181,8.021978021978024
1182,8.021978021978024
1183,8.021978021978024
1184,8.021978021978024
1185,8.021978021978024
1186,8.021978021978024
1187,8.021978021978024
1188,8.021978021978024
1189,8.021978021978024
1190,8.021978021978024
1191,8.021978021978024
1192,8.021978021978024
1193,8.021978021978024
1194,8.021978021978024
1195,8.021978021978024
1196,8.021978021978024
1197,8.021978021978024
1198,8.021978021978024
1199,8.021978021978024
1200,8.021978021978024
1201,8.021978021978024
1202,8.021978021978024
1203,8.021978021978024
1204,8.021978021978024
1205,8.021978021978024
1206,8.021978021978024
1207,8.021978021978024
1208,8.021978021978024
1209,8.021978021978024
1210,8.021978021978024
1211,8.021978021978024
1212,8.021978021978024
1213,8.021978021978024
1214,8.021978021978024
1215,8.021978021978024
1216,8.021978021978024
1217,8.021978021978024
1218,8.021978021978024
1219,8.021978021978024
1220,8.021978021978024
1221,8.021978021978024
1222,8.021978021978024
1223,8.021978021978024
1224,8.021978021978024
1225,8.021978021978024
1226,8.021978021978024
1227,8.021978021978024
1228,8.021978021978024
1229,8.021978021978024
1230,8.021978021978024
1231,8.021978021978024
1232,8.021978021978024
1233,8.021978021978024
1234,8.021978021978024
1235,8.021978021978024
1236,8.021978021978024
1237,8.021978021978024
1238,8.021978021978024
1239,8.021978021978024
1240,8.021978021978024
1241,8.021978021978024
1242,8.021978021978024
1243,8.021978021978024
1244,8.021978021978024
1245,8.021978021978024
1246,8.021978021978024
1247,8.021978021978024
1248,8.021978021978024
1249,8.021978021978024
1250,8.021978021978024
1251,8.021978021978024
1252,8.021978021978024
1253,8.021978021978024
1254,8.021978021978024
1255,8.021978021978024
1256,8.021978021978024
1257,8.021978021978024
1258,8.021978021978024
1259,8.021978021978024
1260,8.021978021978024
1261,8.021978021978024
1262,8.021978021978024
1263,8.021978021978024
1264,8.021978021978024
1265,8.021978021978024
1266,8.021978021978024
1267,8.021978021978024
1268,8.021978021978024
1269,8.021978021978024
1270,8.021978021978024
1271,8.021978021978024
1272,8.021978021978024
1273,8.021978021978024
1274,8.021978021978024
1275,8.021978021978024
1276,8.021978021978024
1277,8.021978021978024
1278,8.021978021978024
1279,8.021978021978024
1280,8.021978021978024
1281,8.021978021978024
1282,8.021978021978024
1283,8.021978021978024
1284,8.021978021978024
1285,8.021978021978024
1286,8.021978021978024
1287,8.021978021978024
1288,8.021978021978024
1289,8.021978021978024
1290,8.021978021978024
1291,8.021978021978024
1292,8.021978021978024
1293,8.021978021978024
1294,8.021978021978024
1295,8.021978021978024
1296,8.021978021978024
1297,8.021978021978024
1298,8.021978021978024
1299,8.021978021978024
1300,8.021978021978024
1301,8.021978021978024
1302,8.021978021978024
1303,8.021978021978024
1304,8.021978021978024
1305,8.021978021978024
1306,8.021978021978024
1307,8.021978021978024
1308,8.021978021978024
1309,8.021978021978024
1310,8.021978021978024
1311,8.021978021978024
1312,8.021978021978024
1313,8.021978021978024
1314,8.021978021978024
1315,8.021978021978024
1316,8.021978021978024
1317,8.021978021978024
1318,8.021978021978024
1319,8.021978021978024
1320,8.021978021978024
1321,8.021978021978024
1322,8.021978021978024
1323,8.021978021978024
1324,8.021978021978024
1325,8.021978021978024
1326,8.021978021978024
1327,8.021978021978024
1328,8.021978021978024
1329,8.021978021978024
1330,8.021978021978024
1331,8.021978021978024
1332,8.021978021978024
1333,8.021978021978024
1334,8.021978021978024
1335,8.021978021978024
1336,8.021978021978024
1337,8.021978021978024
1338,8.021978021978024
1339,8.021978021978024
1340,8.021978021978024
1341,8.021978021978024
1342,8.021978021978024
1343,8.021978021978024
1344,8.021978021978024
1345,7.019230769230769
1346,7.019230769230769
1347,7.019230769230769
1348,7.019230769230769
1349,7.019230769230769
1350,7.019230769230769
1351,7.019230769230769
1352,7.019230769230769
1353,7.019230769230769
1354,7.019230769230769
1355,7.019230769230769
1356,7.019230769230769
1357,7.019230769230769
1358,7.019230769230769
1359,7.019230769230769
1360,7.019230769230769
1361,7.019230769230769
1362,7.019230769230769
