Zone,1,2,3
t1,11.362382984353069,7.396503325060286,0.09999999999999991
t2,9.34016095795644,7.396503325060286,0.1
t3,9.34016095795644,7.396503325060286,0.1
t4,9.34016095795644,9.066001092935121,0.09999999999999991
t5,9.34016095795644,9.066001092935121,0.09999999999999991
t6,11.36238298435307,9.066001092935121,0.09999999999999991
t7,11.36238298435307,9.066001092935121,0.09999999999999991
t8,11.36238298435307,9.066001092935121,0.09999999999999991
t9,9.34016095795644,7.396503325060286,0.09999999999999991
t10,7.48808699621297,7.396503325060286,0.44536862003780703
t11,7.48808699621297,7.396503325060286,0.44536862003780703
t12,7.48808699621297,7.396503325060286,0.44536862003780703
t13,7.48808699621297,7.396503325060286,0.44536862003780703
t14,7.48808699621297,7.396503325060286,0.44536862003780703
t15,9.178256523139833,9.066001092935121,0.44536862003780703
t16,9.34016095795644,9.066001092935121,0.44536862003780703
t17,11.36238298435307,9.066001092935121,0.44536862003780703
t18,42.780399999999965,9.066001092935121,0.09999999999999991
t19,203.15492785329107,7.396503325060286,0.1
t20,11.36238298435307,9.066001092935121,0.1
t21,11.36238298435307,9.066001092935121,0.1
t22,11.36238298435307,9.066001092935121,0.09999999999999991
t23,11.36238298435307,7.396503325060286,0.1
t24,11.36238298435307,9.066001092935121,0.1
t25,9.34016095795644,7.396503325060286,0.1
t26,9.34016095795644,7.396503325060286,0.1
t27,9.34016095795644,7.396503325060286,0.1
t28,9.34016095795644,7.396503325060286,0.1
t29,9.34016095795644,7.396503325060286,0.1
t30,11.36238298435307,7.396503325060286,0.1
t31,11.36238298435307,9.066001092935121,0.1
t32,11.36238298435307,9.066001092935121,0.1
t33,11.36238298435307,9.066001092935121,0.1
t34,9.34016095795644,7.396503325060286,0.1
t35,9.34016095795644,7.396503325060286,0.1
t36,9.34016095795644,7.396503325060286,0.1
t37,9.34016095795644,7.396503325060286,0.1
t38,9.34016095795644,7.396503325060286,0.1
t39,9.34016095795644,7.396503325060286,0.1
t40,11.36238298435307,7.396503325060286,0.1
t41,11.36238298435307,9.066001092935121,0.1
t42,203.15492785329104,7.396503325060286,0.1
t43,42.7804,7.396503325060286,0.1
t44,11.36238298435307,7.396503325060286,0.1
t45,11.36238298435307,7.396503325060286,0.1
t46,11.36238298435307,7.396503325060286,0.1
t47,11.36238298435307,7.396503325060286,0.1
t48,9.34016095795644,7.396503325060286,0.1
t49,9.34016095795644,7.396503325060286,0.1
t50,9.34016095795644,7.396503325060286,0.1
t51,9.34016095795644,7.396503325060286,0.1
t52,9.34016095795644,7.396503325060286,0.1
t53,9.34016095795644,9.066001092935121,0.1
t54,9.34016095795644,9.066001092935121,0.1
t55,11.36238298435307,9.066001092935121,0.1
t56,11.36238298435307,9.066001092935121,0.1
t57,11.36238298435307,7.396503325060286,0.1
t58,9.34016095795644,7.396503325060286,0.1
t59,0.10198489006280309,0.1,0.1
t60,0.10198489006280309,0.1,0.1
t61,0.10198489006280309,0.1,0.1
t62,0.10198489006280309,0.1,0.1
t63,0.10198489006280309,0.1,0.1
t64,7.48808699621297,7.396503325060286,0.1
t65,9.34016095795644,7.396503325060286,0.09999999999999991
t66,11.36238298435307,9.066001092935121,0.1
t67,11.36238298435307,9.066001092935121,0.1
t68,11.36238298435307,9.066001092935121,0.1
t69,11.36238298435307,9.066001092935121,0.1
t70,11.36238298435307,7.396503325060286,0.1
t71,11.36238298435307,7.396503325060286,0.1
t72,9.34016095795644,7.396503325060286,0.1
t73,9.34016095795644,7.396503325060286,0.1
t74,9.34016095795644,7.396503325060286,0.1
t75,9.34016095795644,7.396503325060286,0.1
t76,9.34016095795644,7.396503325060286,0.1
t77,9.34016095795644,7.396503325060286,0.1
t78,9.34016095795644,7.396503325060286,0.1
t79,11.36238298435307,7.396503325060286,0.1
t80,11.36238298435307,7.396503325060286,0.1
t81,9.34016095795644,7.396503325060286,0.1
t82,7.48808699621297,7.396503325060286,0.1
t83,0.10198489006280309,0.1,0.1
t84,0.10198489006280309,0.1,0.1
t85,0.10198489006280309,0.1,0.1
t86,0.10198489006280309,0.1,0.1
t87,0.10198489006280309,0.1,0.1
t88,9.34016095795644,7.396503325060286,0.1
t89,9.34016095795644,9.066001092935121,0.1
t90,44.80262202639669,9.066001092935121,0.1
t91,201.86070575639712,9.066001092935121,0.1
t92,11.36238298435307,9.066001092935121,0.1
t93,11.36238298435307,9.066001092935121,0.1
t94,11.36238298435307,9.066001092935121,0.1
t95,11.36238298435307,9.066001092935121,0.44536862003780703
t96,9.34016095795644,9.066001092935121,0.1
t97,9.34016095795644,9.066001092935121,0.1
t98,9.34016095795644,9.066001092935121,0.1
t99,9.34016095795644,9.066001092935121,0.1
t100,9.34016095795644,9.066001092935121,0.1
t101,9.34016095795644,9.066001092935121,0.09999999999999991
t102,9.34016095795644,9.2259253420883,0.09999999999999991
t103,11.36238298435307,11.223414413705306,0.1
t104,149.2405623660215,147.41526324846535,0.1
t105,11.36238298435307,9.066001092935121,0.1
t106,9.34016095795644,9.066001092935121,0.1
t107,9.178256523139835,9.066001092935121,0.44536862003780703
t108,9.178256523139835,9.066001092935121,0.44536862003780703
t109,9.178256523139835,9.066001092935121,0.44536862003780703
t110,9.178256523139835,9.066001092935121,0.44536862003780703
t111,9.34016095795644,9.066001092935121,0.44536862003780703
t112,9.34016095795644,9.066001092935121,0.44536862003780703
t113,11.36238298435307,9.066001092935121,0.44536862003780703
t114,168.3437649999542,9.066001092935121,0.44536862003780703
t115,74.19841701564692,9.066001092935121,0.44536862003780703
t116,11.36238298435307,9.066001092935121,0.44536862003780703
t117,11.36238298435307,9.066001092935121,0.1
t118,11.36238298435307,9.066001092935121,0.09999999999999991
t119,11.36238298435307,9.066001092935121,0.1
t120,9.34016095795644,9.066001092935121,0.1
t121,9.34016095795644,7.396503325060286,0.1
t122,9.34016095795644,7.396503325060286,0.1
t123,9.34016095795644,7.396503325060286,0.1
t124,9.34016095795644,7.396503325060286,0.1
t125,9.34016095795644,7.396503325060286,0.1
t126,9.34016095795644,7.396503325060286,0.09999999999999991
t127,11.36238298435307,7.396503325060286,0.1
t128,11.36238298435307,9.066001092935121,0.1
t129,11.36238298435307,9.066001092935121,0.1
t130,11.36238298435307,9.066001092935121,0.1
t131,11.36238298435307,9.066001092935121,0.1
t132,11.36238298435307,9.066001092935121,0.1
t133,11.36238298435307,9.066001092935121,0.1
t134,11.36238298435307,9.066001092935121,0.1
t135,11.36238298435307,9.066001092935121,0.1
t136,11.36238298435307,9.066001092935121,0.1
t137,11.36238298435307,11.223414413705305,0.1
t138,11.36238298435307,0.1027802887524774,0.1
t139,11.36238298435307,0.1027802887524774,0.1
t140,11.36238298435307,0.1027802887524774,0.1
t141,11.36238298435307,0.1027802887524774,0.1
t142,11.36238298435307,0.1027802887524774,0.1
t143,11.36238298435307,0.1027802887524774,0.09999999999999991
t144,2.394008276442464,0.1027802887524774,0.1
t145,2.394008276442464,0.1027802887524774,0.1
t146,2.394008276442464,0.1027802887524774,0.1
t147,2.394008276442464,0.1027802887524774,0.1
t148,2.394008276442464,0.1027802887524774,0.1
t149,2.394008276442464,0.1027802887524774,0.1
t150,2.394008276442464,0.1027802887524774,0.1
t151,2.394008276442464,0.4486534602463107,0.1
t152,3.1556808559102834,0.4486534602463107,0.1
t153,2.394008276442464,0.1027802887524774,0.1
t154,0.4542086975197797,0.44865346024631064,0.1
t155,0.10405291660815509,0.1027802887524774,0.09999999999999991
t156,0.10405291660815509,0.1027802887524774,0.1
t157,0.10405291660815509,0.1027802887524774,0.09999999999999991
t158,0.10198489006280309,0.10073755537788583,0.1
t159,0.10198489006280309,0.10073755537788583,0.1
t160,0.4542086975197807,0.1,0.44536862003780703
t161,2.394008276442464,0.1027802887524774,0.44536862003780703
t162,3.1556808559102834,0.1027802887524774,0.1
t163,3.1556808559102834,0.1027802887524774,0.1
t164,3.1556808559102834,0.4486534602463107,0.1
t165,3.1556808559102834,0.1027802887524774,0.1
t166,3.1556808559102834,0.1027802887524774,0.1
t167,3.1556808559102834,0.1027802887524774,0.1
t168,2.394008276442464,0.1027802887524774,0.1
t169,0.4542086975197807,0.10278028875247831,0.1
t170,0.4542086975197807,0.10278028875247834,0.1
t171,0.4542086975197807,0.10278028875247834,0.1
t172,0.4542086975197807,0.10278028875247834,0.1
t173,0.4542086975197807,0.10278028875247834,0.1
t174,0.4542086975197807,0.10278028875247834,0.1
t175,0.4542086975197807,0.10278028875247834,0.1
t176,0.4542086975197807,0.10278028875247834,0.1
t177,0.4542086975197807,0.1,0.1
t178,0.10198489006280309,0.1,0.1
t179,0.10198489006280309,0.1,0.1
t180,0.10123820225757738,0.1,0.1
t181,0.10123820225757738,0.1,0.1
t182,0.10123820225757738,0.1,0.1
t183,0.10198489006280309,0.1,0.1
t184,0.10198489006280309,0.1,0.1
t185,0.4542086975197807,0.1,0.1
