Resource,MA_battery,CT_battery,ME_battery,Total
t143,249361.30392768973,10876.843666033148,8670.024950745785,268908.17254446866
t144,249529.83210955997,14676.942448782003,8670.024950745785,272876.79950908775
t145,250248.64860673313,18634.16245926087,13821.404219270444,282704.2152852644
t146,251299.31126701972,22686.21303322176,13821.404219270444,287806.92851951194
t147,252519.150402619,26787.538311737033,13821.404219270444,293128.0929336265
t148,253802.1983311923,30900.177959118435,13821.404219270444,298523.7805095812
t149,255025.7556310842,34644.685438318746,13821.404219270444,303491.8452886734
t150,255970.450609032,36536.137014101914,13821.404219270444,306327.99184240436
t151,256432.71377001662,32418.71498280004,13821.404219270444,302672.8329720871
t152,256370.44700071283,30928.24738436673,13821.404219270444,301120.09860435
t153,258541.56025821323,32535.53792807428,13821.404219270444,304898.50240555796
t154,261205.73649309354,32292.841709202166,13821.404219270444,307319.98242156615
t155,263869.91272797383,32292.841709202166,13821.404219270444,309984.15865644644
t156,266534.0889628541,32292.841709202166,13821.404219270444,312648.3348913267
t157,269198.2651977344,33908.454096394344,13821.404219270444,316928.1235133992
t158,271862.4414326147,39016.04157821427,15091.70863401873,325970.1916448477
t159,274526.617667495,44739.84304280068,15091.70863401873,334358.1693443144
t160,277190.79390237527,50717.4255775736,14188.64847424082,342096.86795418966
t161,278469.25579516345,56227.28743792967,13328.161710517272,348024.70494361036
t162,276432.37318285636,58164.64258553405,13328.161710517272,347925.17747890763
t163,274313.12339133606,59555.403848995986,17329.528480114506,351198.0557204466
t164,272527.7352328931,58364.92443257457,22480.907748639165,353373.56741410686
t165,271082.7980818645,60616.52952779959,22480.907748639165,354180.23535830324
t166,270155.1268162945,64108.40267799876,22480.907748639165,356744.43724293244
t167,269887.49121348595,67762.86232624424,22480.907748639165,360131.26128836937
t168,270257.72980822925,71534.74946892021,22480.907748639165,364273.38702578866
t169,263341.3276574128,88771.44646352295,79163.68888998576,431276.4630109215
t170,263985.7808687342,92707.28311164802,84315.06815851042,441008.1321388926
t171,264706.45644805365,96664.50312212689,89466.44742703508,450837.4069972156
t172,265420.6252398611,100620.79342119907,94617.82669555974,460659.2453566199
t173,266038.1217600612,104549.19237807066,94617.82669555974,465205.1408336916
t174,266432.52842270606,108413.44124788087,94617.82669555974,469463.79636614665
t175,266465.3436078968,112027.08787159076,99769.2059640844,478261.63744357193
t176,266542.88386219036,115272.61062461165,99769.2059640844,481584.7004508864
t177,269167.0464630302,121250.19315938457,104920.58523260905,495337.8248550239
t178,271831.2226979105,127227.77569415748,110071.96450113371,509130.9628932017
t179,274495.3989327908,133205.3582289304,110071.96450113371,517772.7216628549
t180,277159.5751676711,139182.94076370331,110071.96450113371,526414.480432508
t181,279823.75140255137,145160.52329847624,115223.34376965837,540207.618470686
t182,282487.92763743165,151138.10583324917,115223.34376965837,548849.3772403392
t183,285152.10387231194,157115.6883680221,115223.34376965837,557491.1360099924
t184,287816.28010719223,163093.27090279502,115223.34376965837,566132.8947796456
t185,289584.37335655506,169070.85343756794,120374.72303818303,579029.949832306
t186,287131.21765091363,172975.61473420906,120374.72303818303,580481.5554233057
t187,283983.56141877716,175859.01806996504,120374.72303818303,580217.3025269252
t188,280835.9051866407,178595.25308681448,125526.10230670769,584957.2605801629
t189,278116.8139436722,181639.49649592725,130677.48157523235,590433.7920148318
t190,276131.33971022896,184835.0852048314,130677.48157523235,591643.9064902927
t191,274982.7160175913,185529.3410217545,130677.48157523235,591189.5386145781
t192,273827.2771649287,185529.3410217545,130677.48157523235,590034.0997619155
t193,273806.74309975957,180740.0669035892,135828.860843757,590375.6708471058
t194,270659.0868676231,176965.66788564363,135828.860843757,583453.6155970236
t195,270659.0868676231,170785.5022403034,135828.860843757,577273.4499516834
t196,270659.0868676231,168201.24110628155,135828.860843757,574689.1888176617
t197,270713.28149749624,169663.302844733,140484.83908573605,580861.4234279653
t198,269987.68437826255,172515.34984265646,140484.83908573605,582987.8733066551
t199,267821.21073732676,175531.45382097035,140484.83908573605,583837.5036440332
t200,265029.0956666272,177424.29110604033,144545.85608023815,586999.2428529056
t201,265504.04568469676,183325.51555026072,144545.85608023815,593375.4173151957
t202,268168.22191957704,189303.09808503365,147519.14130525303,604990.4613098637
t203,270832.39815445733,195280.68061980658,152670.52057377767,618783.5993480416
t204,273496.5743893376,201258.2631545795,157821.89984230231,632576.7373862194
t205,276160.7506242179,207235.84568935243,157821.89984230231,641218.4961558727
t206,278824.9268590982,213213.42822412535,157821.89984230231,649860.2549255259
t207,281489.1030939785,219191.01075889828,162973.27911082696,663653.3929637037
t208,284153.27932885877,225168.5932936712,162973.27911082696,672295.151733357
t209,285737.74119154236,231146.17582844413,162973.27911082696,679857.1961308134
