Line,1,2
t1,-4642.182396944787,-4000.0
t2,-4642.182396944787,-4000.0
t3,-4642.182396944787,-4000.0
t4,-4642.182396944787,-4000.0
t5,-4642.182396944787,-4000.0
t6,-4642.182396944787,-4000.0
t7,-4642.182396944787,-4000.0
t8,-4642.182396944787,-4000.0
t9,-4642.182396944787,-4000.0
t10,-4642.182396944787,-3854.046018306064
t11,-4642.182396944787,-2135.816151583438
t12,-4642.182396944787,-2487.6720797480825
t13,-4642.182396944787,-1989.2250382495356
t14,-4642.182396944787,-2433.9860446967978
t15,-4642.182396944787,-3640.3841687605413
t16,-4642.182396944787,-4000.0
t17,-4642.182396944787,-4000.0
t18,-4642.182396944787,-4000.0
t19,-4642.182396944787,-4000.0
t20,-4642.182396944787,-4000.0
t21,-4642.182396944787,-4000.0
t22,-4642.182396944787,-4000.0
t23,-4642.182396944787,-4000.0
t24,-4642.182396944787,-4000.0
t25,-4642.182396944787,-4000.0
t26,-4642.182396944787,-4000.0
t27,-4642.182396944787,-4000.0
t28,-4642.182396944787,-4000.0
t29,-4642.182396944787,-4000.0
t30,-4642.182396944787,-4000.0
t31,-4642.182396944787,-4000.0
t32,-4642.182396944787,-4000.0
t33,-4642.182396944787,-4000.0
t34,-4642.182396944787,-4000.0
t35,-4642.182396944787,-4000.0
t36,-4642.182396944787,-4000.0
t37,-4642.182396944787,-4000.0
t38,-4642.182396944787,-4000.0
t39,-4642.182396944787,-4000.0
t40,-4642.182396944787,-4000.0
t41,-4642.182396944787,-4000.0
t42,-4642.182396944787,-4000.0
t43,-4642.182396944787,-4000.0
t44,-4642.182396944787,-4000.0
t45,-4642.182396944787,-4000.0
t46,-4642.182396944787,-4000.0
t47,-4642.182396944787,-4000.0
t48,-4642.182396944787,-4000.0
t49,-4642.182396944787,-4000.0
t50,-4642.182396944787,-4000.0
t51,-4642.182396944787,-4000.0
t52,-4642.182396944787,-4000.0
t53,-4642.182396944787,-4000.0
t54,-4642.182396944787,-4000.0
t55,-4642.182396944787,-4000.0
t56,-4642.182396944787,-4000.0
t57,-4642.182396944787,-4000.0
t58,-4642.182396944787,-4000.0
t59,-4642.182396944787,-1997.1071433993532
t60,-4642.182396944787,-857.2921913837072
t61,-4642.182396944787,-451.9169837809381
t62,-4642.182396944787,-497.1968623169583
t63,-4642.182396944787,-1386.2694190757863
t64,-4642.182396944787,-3447.2768332937962
t65,-4642.182396944787,-4000.0
t66,-4642.182396944787,-4000.0
t67,-4642.182396944787,-4000.0
t68,-4642.182396944787,-4000.0
t69,-4642.182396944787,-4000.0
t70,-4642.182396944787,-4000.0
t71,-4642.182396944787,-4000.0
t72,-4642.182396944787,-4000.0
t73,-4642.182396944787,-4000.0
t74,-4642.182396944787,-4000.0
t75,-4642.182396944787,-4000.0
t76,-4642.182396944787,-4000.0
