Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
n28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45122.98479583119,17687.88033223531,62010.02990707413
n29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46750.19269953344,19845.855104441347,67161.40917559879
n30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47697.906078765365,20972.04114052858,67161.40917559879
n31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45645.758725015934,20972.04114052858,67161.40917559879
n32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42498.102492879465,16260.349641334877,67161.40917559879
n33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39350.446260742996,15503.17793230611,67161.40917559879
n34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41717.16587792957,18117.70602824058,72312.78844412345
n35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44139.26014075533,18117.70602824058,72312.78844412345
n36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46758.306144834474,18117.70602824058,72312.78844412345
n37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49282.390565684764,18768.908793427458,72312.78844412345
n38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51059.70223570108,21635.72503061124,72312.78844412345
n39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52694.109060977,22982.326007268894,77434.40241298589
n40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53134.033082057256,24067.151513849854,77434.40241298589
n41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49986.37684992079,21991.48211767319,77434.40241298589
n42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47465.446700759814,20850.562146334043,77434.40241298589
n43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44818.87223388736,20850.562146334043,77434.40241298589
n44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42822.89557357822,21408.27702490842,77434.40241298589
n45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41424.35551982848,22539.744200797744,82585.78168151055
n46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40904.39871101904,23448.77946779457,82585.78168151055
n47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41396.63696440901,24172.274747731088,82585.78168151055
n48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42733.82805328945,26147.142719420706,82585.78168151055
n49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44608.293882448765,28496.724893295344,82585.78168151055
n50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46822.97174437982,30984.170134195992,87737.1609500352
n51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49204.037458404164,33553.88307216125,87737.1609500352
n52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51627.86206179326,34671.09377909395,87737.1609500352
n53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51995.92797944858,34671.09377909395,87737.1609500352
n54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50116.18894576253,34671.09377909395,87737.1609500352
n55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46968.53271362606,34311.29622816655,87737.1609500352
n56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43820.87648148959,33658.502193023596,92888.54021855987
n57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44538.40158653302,34776.3617798012,92888.54021855987
n58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47202.57782141333,37707.1972981976,92888.54021855987
n59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49866.75405629364,43684.77983297052,92888.54021855987
n60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52530.93029117395,49662.36236774344,92888.54021855987
n61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55195.10652605426,55639.944902516356,98039.91948708452
n62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57859.28276093457,61617.527437289275,98039.91948708452
n63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60523.45899581488,67595.10997206219,98039.91948708452
n64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63187.63523069519,69104.49835169189,98039.91948708452
n65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64387.743751247945,72611.66553608909,98039.91948708452
n66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61240.087519111476,71963.43265641003,98039.91948708452
n67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59627.392799407535,70092.20664512686,103191.29875560918
n68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56479.736567271066,68335.52047111608,103191.29875560918
